FID,FID_BCHFWe,Well_ID,LATITUDE,LONGITUDE,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
3013,5908,5909.000000000000000,56.012636000000001,-120.555716000000004,0,Montney Basin,26607264166.200000762939453,4,2191.9499512
3014,6282,6283.000000000000000,56.012672000000002,-120.711461999999997,0,Montney Basin,26607264166.200000762939453,4,2241.7199707
3015,1467,1468.000000000000000,56.012703000000002,-120.677603000000005,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3016,4882,4883.000000000000000,56.012712000000001,-120.711567000000002,0,Montney Basin,26607264166.200000762939453,4,2241.7199707
3017,6420,6421.000000000000000,56.012740000000001,-120.783855000000003,0,Montney Basin,26607264166.200000762939453,4,2257.7399902
3018,1668,1669.000000000000000,56.012740999999998,-121.216474000000005,0,Montney Basin,26607264166.200000762939453,4,2185.6201172
3019,4880,4881.000000000000000,56.012794999999997,-121.209902000000000,0,Montney Basin,26607264166.200000762939453,4,2185.6201172
3020,6283,6284.000000000000000,56.012917000000002,-120.529240999999999,0,Montney Basin,26607264166.200000762939453,4,2177.3400879
3021,1316,1317.000000000000000,56.012965999999999,-120.529844999999995,0,Montney Basin,26607264166.200000762939453,4,2177.3400879
3022,6476,6477.000000000000000,56.012985000000000,-120.654936000000006,0,Montney Basin,26607264166.200000762939453,4,2206.7500000
3023,6413,6414.000000000000000,56.013146999999996,-120.635807000000000,0,Montney Basin,26607264166.200000762939453,4,2212.7299805
3024,5025,5026.000000000000000,56.013167000000003,-120.637240000000006,0,Montney Basin,26607264166.200000762939453,4,2212.7299805
3025,4952,4953.000000000000000,56.013173999999999,-120.471456000000003,0,Montney Basin,26607264166.200000762939453,4,2195.3500977
3026,6312,6313.000000000000000,56.013182999999998,-120.610636999999997,0,Montney Basin,26607264166.200000762939453,4,2210.0400391
3027,5981,5982.000000000000000,56.013216000000000,-120.611756000000000,0,Montney Basin,26607264166.200000762939453,4,2210.0400391
3028,6310,6311.000000000000000,56.013224000000001,-120.641965999999996,0,Montney Basin,26607264166.200000762939453,4,2206.7500000
3029,5028,5029.000000000000000,56.013226000000003,-120.614711000000000,0,Montney Basin,26607264166.200000762939453,4,2210.0400391
3030,5947,5948.000000000000000,56.013232000000002,-120.629547000000002,0,Montney Basin,26607264166.200000762939453,4,2212.7299805
3031,4949,4950.000000000000000,56.013233000000000,-120.654522999999998,0,Montney Basin,26607264166.200000762939453,4,2206.7500000
3032,5958,5959.000000000000000,56.013233000000000,-120.644594999999995,0,Montney Basin,26607264166.200000762939453,4,2206.7500000
3033,6301,6302.000000000000000,56.013233999999997,-120.616798000000003,0,Montney Basin,26607264166.200000762939453,4,2210.0400391
3034,1664,1665.000000000000000,56.013233999999997,-120.616607999999999,0,Montney Basin,26607264166.200000762939453,4,2210.0400391
3035,1455,1456.000000000000000,56.013235000000002,-120.629566999999994,0,Montney Basin,26607264166.200000762939453,4,2212.7299805
3036,6528,6529.000000000000000,56.013238999999999,-120.633127999999999,0,Montney Basin,26607264166.200000762939453,4,2212.7299805
3037,5959,5960.000000000000000,56.013240000000003,-120.623132999999996,0,Montney Basin,26607264166.200000762939453,4,2212.7299805
3038,1546,1547.000000000000000,56.013247000000000,-120.622221999999994,0,Montney Basin,26607264166.200000762939453,4,2212.7299805
3039,6526,6527.000000000000000,56.013247999999997,-120.631969999999995,0,Montney Basin,26607264166.200000762939453,4,2212.7299805
3040,1293,1294.000000000000000,56.013250999999997,-120.657184000000001,0,Montney Basin,26607264166.200000762939453,4,2206.7500000
3041,4876,4877.000000000000000,56.013271000000003,-120.659681000000006,0,Montney Basin,26607264166.200000762939453,4,2206.7500000
3042,6431,6432.000000000000000,56.013275000000000,-120.639422999999994,0,Montney Basin,26607264166.200000762939453,4,2212.7299805
3043,6527,6528.000000000000000,56.013280000000002,-120.629895000000005,0,Montney Basin,26607264166.200000762939453,4,2212.7299805
3044,4981,4982.000000000000000,56.013280999999999,-120.621939999999995,0,Montney Basin,26607264166.200000762939453,4,2212.7299805
3045,4953,4954.000000000000000,56.013285000000003,-120.625872999999999,0,Montney Basin,26607264166.200000762939453,4,2212.7299805
3046,5905,5906.000000000000000,56.013333000000003,-120.659806000000003,0,Montney Basin,26607264166.200000762939453,4,2206.7500000
3047,5944,5945.000000000000000,56.013494000000001,-120.654060000000001,0,Montney Basin,26607264166.200000762939453,4,2206.7500000
3048,4881,4882.000000000000000,56.013523999999997,-120.555887999999996,0,Montney Basin,26607264166.200000762939453,4,2191.9499512
3049,1457,1458.000000000000000,56.013596999999997,-120.783230000000003,0,Montney Basin,26607264166.200000762939453,4,2257.7399902
3050,1545,1546.000000000000000,56.013632000000001,-120.647947000000002,0,Montney Basin,26607264166.200000762939453,4,2206.7500000
3051,6295,6296.000000000000000,56.013682000000003,-120.781509999999997,0,Montney Basin,26607264166.200000762939453,4,2257.7399902
3052,4980,4981.000000000000000,56.013772000000003,-120.648024000000007,0,Montney Basin,26607264166.200000762939453,4,2206.7500000
3053,5979,5980.000000000000000,56.013879000000003,-120.635694999999998,0,Montney Basin,26607264166.200000762939453,4,2212.7299805
3054,1456,1457.000000000000000,56.013917999999997,-120.783073999999999,0,Montney Basin,26607264166.200000762939453,4,2257.7399902
3055,5946,5947.000000000000000,56.013927000000002,-120.470681999999996,0,Montney Basin,26607264166.200000762939453,4,2195.3500977
3056,5912,5913.000000000000000,56.013987999999998,-120.527300999999994,0,Montney Basin,26607264166.200000762939453,4,2180.2900391
3057,1677,1678.000000000000000,56.013995999999999,-120.690365000000000,0,Montney Basin,26607264166.200000762939453,4,2218.6201172
3058,6504,6505.000000000000000,56.014017000000003,-120.649947999999995,0,Montney Basin,26607264166.200000762939453,4,2206.7500000
3059,5909,5910.000000000000000,56.014069999999997,-120.709716999999998,0,Montney Basin,26607264166.200000762939453,4,2241.7199707
3060,1311,1312.000000000000000,56.014161999999999,-121.207820999999996,0,Montney Basin,26607264166.200000762939453,4,2229.1398926
3061,1300,1301.000000000000000,56.014170000000000,-120.946905000000001,0,Montney Basin,26607264166.200000762939453,4,2362.4599609
3062,5727,5728.000000000000000,56.014493000000002,-120.707683000000003,0,Montney Basin,26607264166.200000762939453,4,2218.6201172
3063,382,383.000000000000000,56.014578999999998,-120.555750000000003,0,Montney Basin,26607264166.200000762939453,4,2191.9499512
3064,4501,4502.000000000000000,56.014605000000003,-120.528698000000006,0,Montney Basin,26607264166.200000762939453,4,2177.3400879
3065,6381,6382.000000000000000,56.014882000000000,-120.673236000000003,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3066,4502,4503.000000000000000,56.014896999999998,-120.686115999999998,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3067,6383,6384.000000000000000,56.014947999999997,-120.681104000000005,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3068,273,274.000000000000000,56.014966999999999,-120.678516999999999,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3069,5725,5726.000000000000000,56.014968000000003,-120.678794999999994,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3070,5726,5727.000000000000000,56.014968000000003,-120.678794999999994,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3071,182,183.000000000000000,56.014986000000000,-120.671161999999995,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3072,378,379.000000000000000,56.015002000000003,-120.688494000000006,0,Montney Basin,26607264166.200000762939453,4,2218.6201172
3073,6232,6233.000000000000000,56.015002000000003,-120.683598000000003,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3074,6494,6495.000000000000000,56.015016000000003,-120.675970000000007,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3075,6521,6522.000000000000000,56.015017999999998,-120.668537000000001,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3076,6525,6526.000000000000000,56.015025000000001,-120.666428999999994,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3077,5750,5751.000000000000000,56.015037999999997,-120.686044999999993,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3078,6219,6220.000000000000000,56.015039000000002,-120.681234000000003,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3079,6388,6389.000000000000000,56.015042999999999,-120.683837999999994,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3080,6389,6390.000000000000000,56.015042999999999,-120.683837999999994,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3081,6518,6519.000000000000000,56.015044000000003,-120.668666999999999,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3082,191,192.000000000000000,56.015048999999998,-121.089012999999994,0,Montney Basin,26607264166.200000762939453,4,2234.6000977
3083,5714,5715.000000000000000,56.015051000000000,-120.673503999999994,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3084,6455,6456.000000000000000,56.015073000000001,-120.676195000000007,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3085,286,287.000000000000000,56.015082999999997,-120.469774999999998,0,Montney Basin,26607264166.200000762939453,4,2195.3500977
3086,67,68.000000000000000,56.015087999999999,-120.689042000000001,0,Montney Basin,26607264166.200000762939453,4,2218.6201172
3087,4461,4462.000000000000000,56.015124000000000,-120.781892999999997,0,Montney Basin,26607264166.200000762939453,4,2257.7399902
3088,6220,6221.000000000000000,56.015183000000000,-120.704869000000002,0,Montney Basin,26607264166.200000762939453,4,2218.6201172
3089,4426,4427.000000000000000,56.015203999999997,-120.671280999999993,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3090,6215,6216.000000000000000,56.015326000000002,-120.673823999999996,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3091,5752,5753.000000000000000,56.015358999999997,-121.207685999999995,0,Montney Basin,26607264166.200000762939453,4,2229.1398926
3092,5730,5731.000000000000000,56.015433000000002,-120.781215000000003,0,Montney Basin,26607264166.200000762939453,4,2257.7399902
3093,405,406.000000000000000,56.015442999999998,-121.103223000000000,0,Montney Basin,26607264166.200000762939453,4,2257.4799805
3094,5696,5697.000000000000000,56.015517000000003,-120.584847999999994,0,Montney Basin,26607264166.200000762939453,4,2186.7500000
3095,5715,5716.000000000000000,56.015599000000002,-120.700506000000004,0,Montney Basin,26607264166.200000762939453,4,2218.6201172
3096,4506,4507.000000000000000,56.015633999999999,-120.583438999999998,0,Montney Basin,26607264166.200000762939453,4,2186.7500000
3097,404,405.000000000000000,56.015647000000001,-120.630521999999999,0,Montney Basin,26607264166.200000762939453,4,2212.7299805
3098,6231,6232.000000000000000,56.015687999999997,-120.527846999999994,0,Montney Basin,26607264166.200000762939453,4,2177.3400879
3099,6453,6454.000000000000000,56.015768000000001,-120.663901999999993,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3100,4382,4383.000000000000000,56.015782999999999,-120.664107000000001,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3101,6390,6391.000000000000000,56.015811999999997,-120.738055000000003,0,Montney Basin,26607264166.200000762939453,4,2280.6499023
3102,6523,6524.000000000000000,56.015847999999998,-120.664167000000006,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3103,5751,5752.000000000000000,56.015903999999999,-120.737937000000002,0,Montney Basin,26607264166.200000762939453,4,2280.6499023
3104,4456,4457.000000000000000,56.015934999999999,-120.702207000000001,0,Montney Basin,26607264166.200000762939453,4,2218.6201172
3105,6497,6498.000000000000000,56.016053999999997,-120.738077000000004,0,Montney Basin,26607264166.200000762939453,4,2280.6499023
3106,4430,4431.000000000000000,56.016311000000002,-120.777664999999999,0,Montney Basin,26607264166.200000762939453,4,2257.7399902
3107,377,378.000000000000000,56.016350000000003,-120.527744999999996,0,Montney Basin,26607264166.200000762939453,4,2177.3400879
3108,4508,4509.000000000000000,56.016362999999998,-121.207570000000004,0,Montney Basin,26607264166.200000762939453,4,2229.1398926
3109,4514,4515.000000000000000,56.016399999999997,-121.104050999999998,0,Montney Basin,26607264166.200000762939453,4,2257.4799805
3110,6206,6207.000000000000000,56.016415000000002,-120.663960000000003,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3111,276,277.000000000000000,56.016416000000000,-120.705924999999993,0,Montney Basin,26607264166.200000762939453,4,2218.6201172
3112,287,288.000000000000000,56.016421999999999,-120.781076999999996,0,Montney Basin,26607264166.200000762939453,4,2257.7399902
3113,6511,6512.000000000000000,56.016452000000001,-120.664028000000002,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3114,4390,4391.000000000000000,56.016471000000003,-120.584862000000001,0,Montney Basin,26607264166.200000762939453,4,2186.7500000
3115,383,384.000000000000000,56.016505000000002,-120.710006000000007,0,Montney Basin,26607264166.200000762939453,4,2241.7199707
3116,183,184.000000000000000,56.016534999999998,-120.697980000000001,0,Montney Basin,26607264166.200000762939453,4,2218.6201172
3117,6233,6234.000000000000000,56.016725999999998,-120.737931000000003,0,Montney Basin,26607264166.200000762939453,4,2280.6499023
3118,6460,6461.000000000000000,56.016803000000003,-120.737956999999994,0,Montney Basin,26607264166.200000762939453,4,2280.6499023
3119,5749,5750.000000000000000,56.016902999999999,-120.526916999999997,0,Montney Basin,26607264166.200000762939453,4,2180.2900391
3120,5755,5756.000000000000000,56.016970000000001,-121.103155999999998,0,Montney Basin,26607264166.200000762939453,4,2257.4799805
3121,190,191.000000000000000,56.017105000000001,-120.777936999999994,0,Montney Basin,26607264166.200000762939453,4,2257.7399902
3122,4454,4455.000000000000000,56.017105000000001,-120.676766000000001,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3123,5694,5695.000000000000000,56.017111999999997,-120.663926000000004,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3124,62,63.000000000000000,56.017145999999997,-120.664045000000002,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3125,4427,4428.000000000000000,56.017248000000002,-120.700481999999994,0,Montney Basin,26607264166.200000762939453,4,2218.6201172
3126,388,389.000000000000000,56.017256000000003,-120.583650000000006,0,Montney Basin,26607264166.200000762939453,4,2186.7500000
3127,390,391.000000000000000,56.017434999999999,-121.207745000000003,0,Montney Basin,26607264166.200000762939453,4,2229.1398926
3128,75,76.000000000000000,56.017491999999997,-120.584860000000006,0,Montney Basin,26607264166.200000762939453,4,2186.7500000
3129,4507,4508.000000000000000,56.017586000000001,-120.737903000000003,0,Montney Basin,26607264166.200000762939453,4,2280.6499023
3130,389,390.000000000000000,56.017704000000002,-120.737943999999999,0,Montney Basin,26607264166.200000762939453,4,2280.6499023
3131,6492,6493.000000000000000,56.017836000000003,-120.664023999999998,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3132,6234,6235.000000000000000,56.017842999999999,-121.102258000000006,0,Montney Basin,26607264166.200000762939453,4,2257.4799805
3133,6377,6378.000000000000000,56.017926000000003,-120.664000999999999,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3134,6464,6465.000000000000000,56.018208000000001,-120.776816999999994,0,Montney Basin,26607264166.200000762939453,4,2367.8100586
3135,710,711.000000000000000,56.018244000000003,-120.776888999999997,0,Montney Basin,26607264166.200000762939453,4,2367.8100586
3136,6241,6242.000000000000000,56.018371000000002,-121.207767000000004,0,Montney Basin,26607264166.200000762939453,4,2229.1398926
3137,560,561.000000000000000,56.018476000000000,-120.504543999999996,0,Montney Basin,26607264166.200000762939453,4,2177.4699707
3138,5776,5777.000000000000000,56.018495999999999,-120.527698999999998,0,Montney Basin,26607264166.200000762939453,4,2177.3400879
3139,536,537.000000000000000,56.018498999999998,-120.528435000000002,0,Montney Basin,26607264166.200000762939453,4,2177.3400879
3140,552,553.000000000000000,56.018524999999997,-120.476147999999995,0,Montney Basin,26607264166.200000762939453,4,2195.3500977
3141,6254,6255.000000000000000,56.018529999999998,-120.584660000000000,0,Montney Basin,26607264166.200000762939453,4,2186.7500000
3142,543,544.000000000000000,56.018577999999998,-120.738009000000005,0,Montney Basin,26607264166.200000762939453,4,2280.6499023
3143,4565,4566.000000000000000,56.019233000000000,-120.476956999999999,0,Montney Basin,26607264166.200000762939453,4,2195.3500977
3144,812,813.000000000000000,56.019244000000000,-120.015091999999996,0,Montney Basin,26607264166.200000762939453,4,1973.4799805
3145,553,554.000000000000000,56.019275999999998,-121.101707000000005,0,Montney Basin,26607264166.200000762939453,4,2257.4799805
3146,6396,6397.000000000000000,56.019329999999997,-120.775471999999993,0,Montney Basin,26607264166.200000762939453,4,2367.8100586
3147,5778,5779.000000000000000,56.019396000000000,-121.207627000000002,0,Montney Basin,26607264166.200000762939453,4,2229.1398926
3148,4560,4561.000000000000000,56.019500000000001,-120.738005000000001,0,Montney Basin,26607264166.200000762939453,4,2280.6499023
3149,5826,5827.000000000000000,56.019505000000002,-120.584564999999998,0,Montney Basin,26607264166.200000762939453,4,2186.7500000
3150,4634,4635.000000000000000,56.019537999999997,-120.776228000000003,0,Montney Basin,26607264166.200000762939453,4,2367.8100586
3151,542,543.000000000000000,56.019545000000001,-120.583157000000000,0,Montney Basin,26607264166.200000762939453,4,2186.7500000
3152,4566,4567.000000000000000,56.020045000000003,-121.102520999999996,0,Montney Basin,26607264166.200000762939453,4,2257.4799805
3153,6392,6393.000000000000000,56.020091999999998,-120.526589999999999,0,Montney Basin,26607264166.200000762939453,4,2180.2900391
3154,6240,6241.000000000000000,56.020136000000001,-120.526747000000000,0,Montney Basin,26607264166.200000762939453,4,2180.2900391
3155,795,796.000000000000000,56.020169000000003,-120.664078000000003,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3156,4670,4671.000000000000000,56.020257999999998,-120.663995000000000,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3157,4677,4678.000000000000000,56.020498000000003,-120.584559999999996,0,Montney Basin,26607264166.200000762939453,4,2186.7500000
3158,4561,4562.000000000000000,56.020516000000001,-121.207866999999993,0,Montney Basin,26607264166.200000762939453,4,2229.1398926
3159,6246,6247.000000000000000,56.020665000000001,-120.774642999999998,0,Montney Basin,26607264166.200000762939453,4,2367.8100586
3160,4557,4558.000000000000000,56.020752000000002,-120.528910999999994,0,Montney Basin,26607264166.200000762939453,4,2177.3400879
3161,5806,5807.000000000000000,56.020820999999998,-120.775278000000000,0,Montney Basin,26607264166.200000762939453,4,2367.8100586
3162,5821,5822.000000000000000,56.020885000000000,-120.663965000000005,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3163,561,562.000000000000000,56.020905999999997,-120.813147999999998,0,Montney Basin,26607264166.200000762939453,4,2255.7099609
3164,5781,5782.000000000000000,56.021017000000001,-121.102354000000005,0,Montney Basin,26607264166.200000762939453,4,2257.4799805
3165,5780,5781.000000000000000,56.021394000000001,-120.477159000000000,0,Montney Basin,26607264166.200000762939453,4,2195.3500977
3166,544,545.000000000000000,56.021400999999997,-121.207886000000002,0,Montney Basin,26607264166.200000762939453,4,2229.1398926
3167,806,807.000000000000000,56.021484000000001,-120.584570999999997,0,Montney Basin,26607264166.200000762939453,4,2186.7500000
3168,6500,6501.000000000000000,56.021568000000002,-120.664103999999995,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3169,6520,6521.000000000000000,56.021613000000002,-120.663965000000005,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3170,1195,1196.000000000000000,56.021785000000001,-121.101200000000006,0,Montney Basin,26607264166.200000762939453,4,2257.4799805
3171,1188,1189.000000000000000,56.021977000000000,-120.583589000000003,0,Montney Basin,26607264166.200000762939453,4,2186.7500000
3172,1091,1092.000000000000000,56.021988999999998,-120.467136999999994,0,Montney Basin,26607264166.200000762939453,4,2195.3500977
3173,1194,1195.000000000000000,56.022117999999999,-120.477770000000007,0,Montney Basin,26607264166.200000762939453,4,2195.3500977
3174,920,921.000000000000000,56.022385999999997,-120.664157000000003,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3175,930,931.000000000000000,56.022481999999997,-120.584653000000003,0,Montney Basin,26607264166.200000762939453,4,2186.7500000
3176,6470,6471.000000000000000,56.022500999999998,-121.092121000000006,0,Montney Basin,26607264166.200000762939453,4,2234.6000977
3177,4719,4720.000000000000000,56.023006000000002,-120.664035999999996,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3178,6262,6263.000000000000000,56.023066999999998,-120.664185000000003,0,Montney Basin,26607264166.200000762939453,4,2205.0400391
3179,6406,6407.000000000000000,56.023370000000000,-121.092117999999999,0,Montney Basin,26607264166.200000762939453,4,2234.6000977
3180,4829,4830.000000000000000,56.023418999999997,-120.476969999999994,0,Montney Basin,26607264166.200000762939453,4,2195.3500977
3181,1084,1085.000000000000000,56.023659000000002,-120.521578000000005,0,Montney Basin,26607264166.200000762939453,4,2144.9299316
3182,6401,6402.000000000000000,56.023797999999999,-120.664295999999993,0,Montney Basin,26607264166.200000762939453,4,2183.7900391
3183,1189,1190.000000000000000,56.024047000000003,-120.608313999999993,0,Montney Basin,26607264166.200000762939453,4,2203.8400879
3184,4824,4825.000000000000000,56.024272000000003,-120.583342999999999,0,Montney Basin,26607264166.200000762939453,4,2179.6899414
3185,6269,6270.000000000000000,56.024403000000000,-121.091849999999994,0,Montney Basin,26607264166.200000762939453,4,2203.9199219
3186,5865,5866.000000000000000,56.024425000000001,-121.092016999999998,0,Montney Basin,26607264166.200000762939453,4,2203.9199219
3187,4784,4785.000000000000000,56.024487000000001,-121.094703999999993,0,Montney Basin,26607264166.200000762939453,4,2203.9199219
3188,6467,6468.000000000000000,56.024507999999997,-120.664226999999997,0,Montney Basin,26607264166.200000762939453,4,2183.7900391
3189,6515,6516.000000000000000,56.024512999999999,-120.664107999999999,0,Montney Basin,26607264166.200000762939453,4,2183.7900391
3190,1181,1182.000000000000000,56.025100999999999,-120.841988000000001,0,Montney Basin,26607264166.200000762939453,4,2235.1398926
3191,5846,5847.000000000000000,56.025188000000000,-120.664101000000002,0,Montney Basin,26607264166.200000762939453,4,2183.7900391
3192,4766,4767.000000000000000,56.025226000000004,-121.092206000000004,0,Montney Basin,26607264166.200000762939453,4,2203.9199219
3193,1323,1324.000000000000000,56.025663999999999,-120.531043999999994,0,Montney Basin,26607264166.200000762939453,4,2152.8200684
3194,1483,1484.000000000000000,56.025865000000003,-121.093886999999995,0,Montney Basin,26607264166.200000762939453,4,2203.9199219
3195,1685,1686.000000000000000,56.025874999999999,-120.664061000000004,0,Montney Basin,26607264166.200000762939453,4,2183.7900391
3196,1324,1325.000000000000000,56.025875999999997,-120.841322000000005,0,Montney Basin,26607264166.200000762939453,4,2235.1398926
3197,5922,5923.000000000000000,56.026055999999997,-120.788883999999996,0,Montney Basin,26607264166.200000762939453,4,2160.5500488
3198,5988,5989.000000000000000,56.026077999999998,-120.664095000000003,0,Montney Basin,26607264166.200000762939453,4,2183.7900391
3199,1020,1021.000000000000000,56.026134999999996,-121.092094000000003,0,Montney Basin,26607264166.200000762939453,4,2203.9199219
3200,5915,5916.000000000000000,56.026147000000002,-120.840368999999995,0,Montney Basin,26607264166.200000762939453,4,2235.1398926
3201,1329,1330.000000000000000,56.026381000000001,-120.552549999999997,0,Montney Basin,26607264166.200000762939453,4,2190.8200684
3202,1335,1336.000000000000000,56.026479000000002,-120.583251000000004,0,Montney Basin,26607264166.200000762939453,4,2179.6899414
3203,1330,1331.000000000000000,56.026510000000002,-120.869394000000000,0,Montney Basin,26607264166.200000762939453,4,2198.2399902
3204,5921,5922.000000000000000,56.026544000000001,-120.636014000000003,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3205,4900,4901.000000000000000,56.026625000000003,-120.791263999999998,0,Montney Basin,26607264166.200000762939453,4,2160.5500488
3206,5037,5038.000000000000000,56.026657999999998,-120.664233999999993,0,Montney Basin,26607264166.200000762939453,4,2183.7900391
3207,6317,6318.000000000000000,56.026831000000001,-120.637191999999999,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3208,4989,4990.000000000000000,56.026971000000003,-121.092063999999993,0,Montney Basin,26607264166.200000762939453,4,2203.9199219
3209,1571,1572.000000000000000,56.027048999999998,-121.092077000000003,0,Montney Basin,26607264166.200000762939453,4,2203.9199219
3210,4961,4962.000000000000000,56.027169000000001,-121.093962000000005,0,Montney Basin,26607264166.200000762939453,4,2203.9199219
3211,1574,1575.000000000000000,56.027298999999999,-120.799711000000002,0,Montney Basin,26607264166.200000762939453,4,2160.5500488
3212,4959,4960.000000000000000,56.027343000000002,-120.548080999999996,0,Montney Basin,26607264166.200000762939453,4,2152.8200684
3213,6286,6287.000000000000000,56.027349000000001,-120.789064999999994,0,Montney Basin,26607264166.200000762939453,4,2160.5500488
3214,6418,6419.000000000000000,56.027375999999997,-120.789086999999995,0,Montney Basin,26607264166.200000762939453,4,2160.5500488
3215,6315,6316.000000000000000,56.027408000000001,-120.664118000000002,0,Montney Basin,26607264166.200000762939453,4,2183.7900391
3216,6432,6433.000000000000000,56.027487999999998,-120.664137999999994,0,Montney Basin,26607264166.200000762939453,4,2183.7900391
3217,6285,6286.000000000000000,56.027510999999997,-120.636134999999996,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3218,1688,1689.000000000000000,56.027614000000000,-120.065727999999993,0,Montney Basin,26607264166.200000762939453,4,1953.8399658
3219,1475,1476.000000000000000,56.027616999999999,-120.549778000000003,0,Montney Basin,26607264166.200000762939453,4,2152.8200684
3220,5045,5046.000000000000000,56.027788999999999,-120.637179000000003,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3221,1696,1697.000000000000000,56.027794000000000,-120.584084000000004,0,Montney Basin,26607264166.200000762939453,4,2179.6899414
3222,4891,4892.000000000000000,56.027993000000002,-120.869596000000001,0,Montney Basin,26607264166.200000762939453,4,2198.2399902
3223,1348,1349.000000000000000,56.027999999999999,-120.791193000000007,0,Montney Basin,26607264166.200000762939453,4,2160.5500488
3224,4888,4889.000000000000000,56.028089000000001,-120.842327999999995,0,Montney Basin,26607264166.200000762939453,4,2235.1398926
3225,6417,6418.000000000000000,56.028503000000001,-120.635908999999998,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3226,6475,6476.000000000000000,56.028562999999998,-120.788612000000001,0,Montney Basin,26607264166.200000762939453,4,2160.5500488
3227,1701,1702.000000000000000,56.028695999999997,-120.637114999999994,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3228,433,434.000000000000000,56.028927000000003,-120.841431000000000,0,Montney Basin,26607264166.200000762939453,4,2235.1398926
3229,4524,4525.000000000000000,56.029248000000003,-120.840620000000001,0,Montney Basin,26607264166.200000762939453,4,2235.1398926
3230,4519,4520.000000000000000,56.029356999999997,-120.790571000000000,0,Montney Basin,26607264166.200000762939453,4,2160.5500488
3231,418,419.000000000000000,56.029443000000001,-120.636031000000003,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3232,5760,5761.000000000000000,56.029575999999999,-120.786816000000002,0,Montney Basin,26607264166.200000762939453,4,2160.5500488
3233,5993,5994.000000000000000,56.029707999999999,-120.637179000000003,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
3234,105,106.000000000000000,56.029873000000002,-120.690488000000002,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3235,5704,5705.000000000000000,56.029910999999998,-120.690504000000004,0,Montney Basin,26607264166.200000762939453,4,2189.3798828
3236,4465,4466.000000000000000,56.030061000000003,-120.838296000000000,0,Montney Basin,26607264166.200000762939453,4,2235.1398926
3237,90,91.000000000000000,56.030137000000003,-121.082537000000002,0,Montney Basin,26607264166.200000762939453,4,2203.9199219
3238,420,421.000000000000000,56.030256999999999,-120.788679000000002,0,Montney Basin,26607264166.200000762939453,4,2160.5500488
3239,104,105.000000000000000,56.030265000000000,-120.065033999999997,0,Montney Basin,26607264166.200000762939453,4,1953.8399658
3240,106,107.000000000000000,56.030284999999999,-120.846356999999998,0,Montney Basin,26607264166.200000762939453,4,2197.1699219
3241,4518,4519.000000000000000,56.030406999999997,-120.636043000000001,0,Montney Basin,26607264166.200000762939453,4,2192.8999023
