FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,NEAR_FID,NEAR_DIST,NEAR_ANGLE,NEAR_FC,RASTERVALU
6838,18612,0,-121.454518708999998,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.485900046680000,-138.990574342999992,CTB,293.9760132
6839,18613,0,-121.432060827000001,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.503062689587000,-140.669210389999989,CTB,294.1459961
6840,18614,0,-121.409602944000000,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.520628463381000,-142.235844445999987,CTB,293.8410034
6841,18615,0,-121.387145062000002,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.538550477883000,-143.397918736000008,CTB,292.4809875
6842,18616,0,-121.364687180000004,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.556579571691000,-143.397918736000008,CTB,291.8940125
6843,18617,0,-121.342229298000007,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.574608665498000,-143.397918736000008,CTB,290.9379883
6844,18618,0,-121.319771415999995,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.592637759305000,-143.397918736000008,CTB,286.8529968
6845,18619,0,-121.297313533999997,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.610666853113000,-143.397918736000008,CTB,285.6109924
6846,18620,0,-121.274855651999999,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.628695946920000,-143.397918736000008,CTB,285.2000122
6847,18621,0,-121.252397770000002,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.646725040728000,-143.397918736000008,CTB,285.5639954
6848,18622,0,-121.229939888000004,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.664754134535000,-143.397918736000008,CTB,286.2609863
6849,18623,0,-121.207482006000006,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.682783228343000,-143.397918736000008,CTB,286.6189880
6850,18624,0,-121.185024123000005,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.700128932713000,-139.560856761999986,CTB,286.8200073
6851,18625,0,-121.162566240999993,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.717221522315000,-139.560856761999986,CTB,284.6650085
6852,18626,0,-121.140108358999996,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.734314111917000,-139.560856761999986,CTB,280.2239990
6853,18627,0,-121.117650476999998,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.751222715975000,-132.193991216999990,CTB,278.9309998
6854,18628,0,-121.095192595000000,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.766416769849000,-133.166401352000008,CTB,277.2409973
6855,18629,0,-121.072734713000003,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.781952226890000,-134.366704176000013,CTB,275.2820129
6856,18633,0,-120.982903183999994,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.845065170394000,-134.641636019999993,CTB,270.6279907
6857,18634,0,-120.960445301999997,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.860845656849000,-134.641636019999993,CTB,270.0620117
6858,18635,0,-120.937987419999999,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.876626143304000,-134.641636019999993,CTB,269.2359924
6859,18636,0,-120.915529538000001,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.892406629759000,-134.641636019999993,CTB,269.9630127
6860,18637,0,-120.893071656000004,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.908187116214000,-134.641636019999993,CTB,270.1319885
6861,18638,0,-120.870613774000006,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.923967602669000,-134.641636019999993,CTB,269.3429871
6862,18639,0,-120.848155891999994,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.939748089124000,-134.641636019999993,CTB,272.2080078
6863,18640,0,-120.825698009999996,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.955528575578000,-134.641636019999993,CTB,271.9219971
6864,18641,0,-120.803240127999999,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.971309062033000,-134.641636019999993,CTB,270.7760010
6865,18642,0,-120.780782246000001,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,0.987089548488000,-134.641636019999993,CTB,270.4519958
6866,18643,0,-120.758324363000000,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,1.002870034940000,-134.641636019999993,CTB,270.0700073
6867,18644,0,-120.735866481000002,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,1.018650521400000,-134.641636019999993,CTB,269.2510071
6868,18645,0,-120.713408599000005,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,1.034077027050000,-130.634409941999991,CTB,271.1159973
6869,18646,0,-120.690950717000007,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,1.048702275700000,-130.634409941999991,CTB,272.2330017
6870,18647,0,-120.668492834999995,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,1.063327524350000,-130.634409941999991,CTB,272.0339966
6871,18648,0,-120.646034952999997,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,1.077952773010000,-130.634409941999991,CTB,271.4989929
6872,18649,0,-120.623577071000000,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,1.092578021660000,-130.634409941999991,CTB,271.0690002
6873,18650,0,-120.601119189000002,56.374948497100000,0,Montney Basin,26607264166.200000762939453,4,0,1.107203270310000,-130.634409941999991,CTB,269.1650085
6874,18724,0,-122.622328577999994,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.497306857326000,26.190274774599999,CTB,354.7600098
6875,18725,0,-122.599870695999996,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.477160178392000,26.466033410500000,CTB,331.7680054
6876,18726,0,-122.577412813999999,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.457077665235000,26.597449527500000,CTB,341.6260071
6877,18727,0,-122.554954932000001,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.436996407201000,26.597449527500000,CTB,361.3370056
6878,18728,0,-122.532497050000003,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.416915149166000,26.597449527500000,CTB,391.8450012
6879,18729,0,-122.510039167000002,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.396833891131000,26.597449527500000,CTB,409.5589905
6880,18730,0,-122.487581285000005,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.376752633097000,26.597449527500000,CTB,417.1600037
6881,18731,0,-122.465123403000007,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.356671375062000,26.597449527500000,CTB,424.1619873
6882,18732,0,-122.442665520999995,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.336590117027000,26.597449527500000,CTB,424.9379883
6883,18733,0,-122.420207638999997,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.316508858992000,26.597449527500000,CTB,422.8609924
6884,18734,0,-122.397749757000000,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.296427600958000,26.597449527500000,CTB,412.9859924
6885,18735,0,-122.375291875000002,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.276346342923000,26.597449527500000,CTB,405.2139893
6886,18736,0,-122.352833993000004,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.256265084888000,26.597449527500000,CTB,401.3020020
6887,18737,0,-122.330376111000007,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.236183826854000,26.597449527500000,CTB,391.5310059
6888,18738,0,-122.307918228999995,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.216102568819000,26.597449527500000,CTB,384.7569885
6889,18739,0,-122.285460345999994,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.196021310784000,26.597449527500000,CTB,378.4630127
6890,18740,0,-122.263002463999996,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.175940052749000,26.597449527500000,CTB,369.3980103
6891,18741,0,-122.240544581999998,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.155858794715000,26.597449527500000,CTB,352.9370117
6892,18742,0,-122.218086700000001,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.135777536680000,26.597449527500000,CTB,348.9779968
6893,18743,0,-122.195628818000003,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.115707541671000,27.396893171900000,CTB,341.6530151
6894,18744,0,-122.173170936000005,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.096305722475300,32.425254494800001,CTB,346.2680054
6895,18745,0,-122.150713053999993,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.077349211380300,32.425254494800001,CTB,353.0790100
6896,18746,0,-122.128255171999996,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.058392700285300,32.425254494800001,CTB,359.5719910
6897,18747,0,-122.105797289999998,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.039436189190300,32.425254494800001,CTB,348.8550110
6898,18748,0,-122.083339408000001,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.020479678095200,32.425254494800001,CTB,345.5440063
6899,18749,0,-122.060881524999999,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.001523167000230,32.425254494999997,CTB,342.7959900
6900,18750,0,-122.038423643000002,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.017433344094800,-147.574745505000010,CTB,351.0690002
6901,18751,0,-122.015965761000004,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.036389855189800,-147.574745505000010,CTB,358.8569946
6902,18752,0,-121.993507879000006,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.055346366284800,-147.574745505000010,CTB,365.2269897
6903,18753,0,-121.971049996999994,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.074302877379900,-147.574745505000010,CTB,363.6860046
6904,18754,0,-121.948592114999997,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.093259388474900,-147.574745505000010,CTB,359.9509888
6905,18755,0,-121.926134232999999,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.112215899570000,-147.574745505000010,CTB,345.8030090
6906,18756,0,-121.903676351000001,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.131172410665000,-147.574745505000010,CTB,332.5289917
6907,18757,0,-121.881218469000004,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.150128921760000,-147.574745505000010,CTB,328.6180115
6908,18758,0,-121.858760587000006,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.169085432855000,-147.574745505000010,CTB,323.3269958
6909,18759,0,-121.836302704000005,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.188041943950000,-147.574745505000010,CTB,325.2609863
6910,18760,0,-121.813844821999993,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.206998455045000,-147.574745505000010,CTB,327.5280151
6911,18761,0,-121.791386939999995,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.225954966140000,-147.574745505000010,CTB,328.4100037
6912,18762,0,-121.768929057999998,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.244911477235000,-147.574745505000010,CTB,327.6359863
6913,18763,0,-121.746471176000000,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.263867988330000,-147.574745505000010,CTB,327.2619934
6914,18764,0,-121.724013294000002,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.282708274657000,-143.816740060999990,CTB,324.9899902
6915,18765,0,-121.701555412000005,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.300834768695000,-143.816740060999990,CTB,324.9670105
6916,18766,0,-121.679097530000007,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.318961262733000,-143.816740060999990,CTB,323.4200134
6917,18767,0,-121.656639647999995,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.337087756772000,-143.816740060999990,CTB,321.1050110
6918,18768,0,-121.634181764999994,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.355214250810000,-143.816740060999990,CTB,318.0190125
6919,18769,0,-121.611723882999996,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.373340744848000,-143.816740060999990,CTB,310.6940002
6920,18770,0,-121.589266000999999,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.391467238886000,-143.816740060999990,CTB,303.8649902
6921,18771,0,-121.566808119000001,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.409593732924000,-143.816740060999990,CTB,300.2900085
6922,18772,0,-121.544350237000003,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.427720226962000,-143.816740060999990,CTB,296.9570007
6923,18773,0,-121.521892355000006,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.444339943271000,-137.665115898000010,CTB,294.9899902
6924,18774,0,-121.499434472999994,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.460941285814000,-137.665115898000010,CTB,292.3340149
6925,18775,0,-121.476976590999996,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.477542628357000,-137.665115898000010,CTB,291.0130005
6926,18776,0,-121.454518708999998,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.494148215032000,-137.902583195999995,CTB,290.8580017
6927,18777,0,-121.432060827000001,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.511033925205000,-139.590822943999996,CTB,290.9509888
6928,18778,0,-121.409602944000000,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.528334742317000,-141.169794513999989,CTB,290.7439880
6929,18779,0,-121.387145062000002,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.546011208771000,-142.647594523000009,CTB,289.2139893
6930,18780,0,-121.364687180000004,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.563993484023000,-143.397918736000008,CTB,289.2990112
6931,18781,0,-121.342229298000007,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.582022577830000,-143.397918736000008,CTB,287.2749939
6932,18782,0,-121.319771415999995,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.600051671638000,-143.397918736000008,CTB,283.3250122
6933,18783,0,-121.297313533999997,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.618080765445000,-143.397918736000008,CTB,281.6629944
6934,18784,0,-121.274855651999999,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.636109859253000,-143.397918736000008,CTB,280.8569946
6935,18785,0,-121.252397770000002,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.654138953060000,-143.397918736000008,CTB,280.7969971
6936,18786,0,-121.229939888000004,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.672168046868000,-143.397918736000008,CTB,281.9830017
6937,18787,0,-121.207482006000006,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.690197140675000,-143.397918736000008,CTB,282.4309998
6938,18788,0,-121.185024123000005,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.708194220189000,-139.560856761999986,CTB,281.0400085
6939,18789,0,-121.162566240999993,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.725286809791000,-139.560856761999986,CTB,278.3200073
6940,18790,0,-121.140108358999996,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.742379399393000,-139.560856761999986,CTB,277.9890137
6941,18791,0,-121.117650476999998,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.759471988996000,-139.560856761999986,CTB,276.9179993
6942,18792,0,-121.095192595000000,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.775532518115000,-132.537938774999986,CTB,276.2439880
6943,18798,0,-120.960445301999997,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.869692748954000,-134.641636019999993,CTB,269.7380066
6944,18799,0,-120.937987419999999,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.885473235408000,-134.641636019999993,CTB,268.3909912
6945,18800,0,-120.915529538000001,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.901253721863000,-134.641636019999993,CTB,268.0209961
6946,18801,0,-120.893071656000004,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.917034208318000,-134.641636019999993,CTB,268.6090088
6947,18802,0,-120.870613774000006,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.932814694773000,-134.641636019999993,CTB,269.2730103
6948,18803,0,-120.848155891999994,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.948595181228000,-134.641636019999993,CTB,269.5419922
6949,18804,0,-120.825698009999996,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.964375667683000,-134.641636019999993,CTB,269.3269958
6950,18805,0,-120.803240127999999,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.980156154138000,-134.641636019999993,CTB,267.2290039
6951,18806,0,-120.780782246000001,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,0.995936640593000,-134.641636019999993,CTB,267.8840027
6952,18807,0,-120.758324363000000,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,1.011717127050000,-134.641636019999993,CTB,268.5159912
6953,18808,0,-120.735866481000002,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,1.027497613500000,-134.641636019999993,CTB,269.4700012
6954,18809,0,-120.713408599000005,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,1.043278099960000,-134.641636019999993,CTB,270.4039917
6955,18810,0,-120.690950717000007,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,1.058138307900000,-130.634409941999991,CTB,271.5830078
6956,18811,0,-120.668492834999995,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,1.072763556550000,-130.634409941999991,CTB,271.6130066
6957,18812,0,-120.646034952999997,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,1.087388805200000,-130.634409941999991,CTB,271.3789978
6958,18813,0,-120.623577071000000,56.387382647400003,0,Montney Basin,26607264166.200000762939453,4,0,1.102014053850000,-130.634409941999991,CTB,271.2349854
6959,18888,0,-122.622328577999994,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.491820792049000,26.190274774599999,CTB,366.2669983
6960,18889,0,-122.599870695999996,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.471668586664000,26.190274774599999,CTB,350.1860046
6961,18890,0,-122.577412813999999,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.451517612520000,26.324079610399998,CTB,356.2839966
6962,18891,0,-122.554954932000001,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.431431215232000,26.597449527500000,CTB,368.3039856
6963,18892,0,-122.532497050000003,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.411349957197000,26.597449527500000,CTB,391.3999939
6964,18893,0,-122.510039167000002,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.391268699162000,26.597449527500000,CTB,407.5780029
6965,18894,0,-122.487581285000005,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.371187441128000,26.597449527500000,CTB,413.9649963
6966,18895,0,-122.465123403000007,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.351106183093000,26.597449527500000,CTB,418.6340027
6967,18896,0,-122.442665520999995,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.331024925058000,26.597449527500000,CTB,420.5880127
6968,18897,0,-122.420207638999997,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.310943667023000,26.597449527500000,CTB,418.9469910
6969,18898,0,-122.397749757000000,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.290862408989000,26.597449527500000,CTB,411.2839966
6970,18899,0,-122.375291875000002,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.270781150954000,26.597449527500000,CTB,405.6640015
6971,18900,0,-122.352833993000004,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.250699892919000,26.597449527500000,CTB,402.2189941
6972,18901,0,-122.330376111000007,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.230618634885000,26.597449527500000,CTB,392.2260132
6973,18902,0,-122.307918228999995,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.210537376850000,26.597449527500000,CTB,384.3680115
6974,18903,0,-122.285460345999994,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.190456118815000,26.597449527500000,CTB,377.4429932
6975,18904,0,-122.263002463999996,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.170374860780000,26.597449527500000,CTB,367.6960144
6976,18905,0,-122.240544581999998,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.150293602746000,26.597449527500000,CTB,351.0199890
6977,18906,0,-122.218086700000001,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.130212344711000,26.597449527500000,CTB,346.7730103
6978,18907,0,-122.195628818000003,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.110131086676000,26.597449527500000,CTB,338.2139893
6979,18908,0,-122.173170936000005,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.090051536253100,26.950297223700002,CTB,341.2909851
6980,18909,0,-122.150713053999993,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.070684209632100,32.425254494800001,CTB,352.4079895
6981,18910,0,-122.128255171999996,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.051727698537100,32.425254494800001,CTB,359.1629944
6982,18911,0,-122.105797289999998,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.032771187442100,32.425254494800001,CTB,352.9469910
6983,18912,0,-122.083339408000001,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.013814676347100,32.425254494800001,CTB,349.2250061
6984,18913,0,-122.060881524999999,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.005141834747900,-147.574745505000010,CTB,336.9450073
6985,18914,0,-122.038423643000002,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.024098345843000,-147.574745505000010,CTB,350.5549927
6986,18915,0,-122.015965761000004,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.043054856938000,-147.574745505000010,CTB,363.6080017
6987,18916,0,-121.993507879000006,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.062011368033000,-147.574745505000010,CTB,375.7330017
6988,18917,0,-121.971049996999994,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.080967879128000,-147.574745505000010,CTB,369.4500122
6989,18918,0,-121.948592114999997,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.099924390223000,-147.574745505000010,CTB,364.2409973
6990,18919,0,-121.926134232999999,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.118880901318000,-147.574745505000010,CTB,348.5950012
6991,18920,0,-121.903676351000001,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.137837412413000,-147.574745505000010,CTB,334.2529907
6992,18921,0,-121.881218469000004,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.156793923508000,-147.574745505000010,CTB,330.0299988
6993,18922,0,-121.858760587000006,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.175750434603000,-147.574745505000010,CTB,322.9790039
6994,18923,0,-121.836302704000005,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.194706945698000,-147.574745505000010,CTB,323.2019958
6995,18924,0,-121.813844821999993,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.213663456793000,-147.574745505000010,CTB,324.1560059
6996,18925,0,-121.791386939999995,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.232619967888000,-147.574745505000010,CTB,326.2839966
6997,18926,0,-121.768929057999998,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.251576478983000,-147.574745505000010,CTB,326.4689941
6998,18927,0,-121.746471176000000,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.270532990078000,-147.574745505000010,CTB,326.0750122
6999,18928,0,-121.724013294000002,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.289489501173000,-147.574745505000010,CTB,324.0010071
7000,18929,0,-121.701555412000005,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.308173120626000,-143.816740060999990,CTB,324.1289978
7001,18930,0,-121.679097530000007,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.326299614664000,-143.816740060999990,CTB,324.1799927
7002,18931,0,-121.656639647999995,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.344426108702000,-143.816740060999990,CTB,321.9320068
7003,18932,0,-121.634181764999994,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.362552602740000,-143.816740060999990,CTB,317.7109985
7004,18933,0,-121.611723882999996,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.380679096778000,-143.816740060999990,CTB,309.7919922
7005,18934,0,-121.589266000999999,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.398805590817000,-143.816740060999990,CTB,302.7539978
7006,18935,0,-121.566808119000001,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.416932084855000,-143.816740060999990,CTB,298.1820068
7007,18936,0,-121.544350237000003,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.435058578893000,-143.816740060999990,CTB,295.7699890
7008,18937,0,-121.521892355000006,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.452711146786000,-137.665115898000010,CTB,291.1570129
7009,18938,0,-121.499434472999994,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.469312489329000,-137.665115898000010,CTB,290.6700134
7010,18939,0,-121.476976590999996,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.485913831872000,-137.665115898000010,CTB,288.8720093
7011,18940,0,-121.454518708999998,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.502515174415000,-137.665115898000010,CTB,288.4939880
7012,18941,0,-121.432060827000001,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.519177910079000,-138.546253357000012,CTB,288.5480042
7013,18942,0,-121.409602944000000,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.536216028800000,-140.135075461000014,CTB,288.3030090
7014,18943,0,-121.387145062000002,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.553640921272000,-141.624973611000001,CTB,286.8160095
7015,18944,0,-121.364687180000004,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.571417205560000,-143.023070321999995,CTB,285.8439941
7016,18945,0,-121.342229298000007,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.589434070454000,-143.397918736000008,CTB,284.7829895
7017,18946,0,-121.319771415999995,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.607463164261000,-143.397918736000008,CTB,280.1659851
7018,18947,0,-121.297313533999997,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.625492258069000,-143.397918736000008,CTB,279.9049988
7019,18948,0,-121.274855651999999,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.643521351876000,-143.397918736000008,CTB,279.3020020
7020,18949,0,-121.252397770000002,56.399812739600002,0,Montney Basin,26607264166.200000762939453,4,0,0.661550445684000,-143.397918736000008,CTB,278.6239929
