FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID
6262,17587,0,-122.375291875000002,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6263,17588,0,-122.352833993000004,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6264,17589,0,-122.330376111000007,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6265,17590,0,-122.307918228999995,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6266,17591,0,-122.285460345999994,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6267,17592,0,-122.263002463999996,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6268,17593,0,-122.240544581999998,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6269,17594,0,-122.218086700000001,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6270,17595,0,-122.195628818000003,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6271,17596,0,-122.173170936000005,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6272,17597,0,-122.150713053999993,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6273,17598,0,-122.128255171999996,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6274,17599,0,-122.105797289999998,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6275,17600,0,-122.083339408000001,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6276,17601,0,-122.060881524999999,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6277,17602,0,-122.038423643000002,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6278,17603,0,-122.015965761000004,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6279,17604,0,-121.993507879000006,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6280,17605,0,-121.971049996999994,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6281,17606,0,-121.948592114999997,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6282,17607,0,-121.926134232999999,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6283,17608,0,-121.903676351000001,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6284,17609,0,-121.881218469000004,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6285,17610,0,-121.858760587000006,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6286,17611,0,-121.836302704000005,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6287,17612,0,-121.813844821999993,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6288,17613,0,-121.791386939999995,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6289,17614,0,-121.768929057999998,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6290,17615,0,-121.746471176000000,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6291,17616,0,-121.724013294000002,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6292,17617,0,-121.701555412000005,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6293,17618,0,-121.679097530000007,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6294,17619,0,-121.656639647999995,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6295,17620,0,-121.634181764999994,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6296,17621,0,-121.611723882999996,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6297,17622,0,-121.589266000999999,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6298,17623,0,-121.566808119000001,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6299,17624,0,-121.544350237000003,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6300,17625,0,-121.521892355000006,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6301,17626,0,-121.499434472999994,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6302,17627,0,-121.476976590999996,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6303,17628,0,-121.454518708999998,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6304,17629,0,-121.432060827000001,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6305,17630,0,-121.409602944000000,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6306,17631,0,-121.387145062000002,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6307,17632,0,-121.364687180000004,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6308,17633,0,-121.342229298000007,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6309,17634,0,-121.319771415999995,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6310,17635,0,-121.297313533999997,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6311,17636,0,-121.274855651999999,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6312,17637,0,-121.252397770000002,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6313,17638,0,-121.229939888000004,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6314,17639,0,-121.207482006000006,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6315,17640,0,-121.185024123000005,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6316,17641,0,-121.162566240999993,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6317,17642,0,-121.140108358999996,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6318,17643,0,-121.117650476999998,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6319,17644,0,-121.095192595000000,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6320,17645,0,-121.072734713000003,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6321,17646,0,-121.050276831000005,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6322,17647,0,-121.027818948999993,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6323,17648,0,-121.005361066999996,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6324,17649,0,-120.982903183999994,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6325,17650,0,-120.960445301999997,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6326,17651,0,-120.937987419999999,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6327,17652,0,-120.915529538000001,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6328,17653,0,-120.893071656000004,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6329,17654,0,-120.870613774000006,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6330,17655,0,-120.848155891999994,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6331,17656,0,-120.825698009999996,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6332,17657,0,-120.803240127999999,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6333,17658,0,-120.780782246000001,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6334,17659,0,-120.758324363000000,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6335,17660,0,-120.735866481000002,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6336,17661,0,-120.713408599000005,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6337,17662,0,-120.690950717000007,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6338,17663,0,-120.668492834999995,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6339,17664,0,-120.646034952999997,56.300258331800002,0,Montney Basin,26607264166.200000762939453,4
6340,17742,0,-122.577412813999999,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6341,17743,0,-122.554954932000001,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6342,17744,0,-122.532497050000003,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6343,17745,0,-122.510039167000002,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6344,17746,0,-122.487581285000005,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6345,17747,0,-122.465123403000007,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6346,17748,0,-122.442665520999995,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6347,17749,0,-122.420207638999997,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6348,17750,0,-122.397749757000000,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6349,17751,0,-122.375291875000002,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6350,17752,0,-122.352833993000004,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6351,17753,0,-122.330376111000007,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6352,17754,0,-122.307918228999995,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6353,17755,0,-122.285460345999994,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6354,17756,0,-122.263002463999996,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6355,17757,0,-122.240544581999998,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6356,17758,0,-122.218086700000001,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6357,17759,0,-122.195628818000003,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6358,17760,0,-122.173170936000005,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6359,17761,0,-122.150713053999993,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6360,17762,0,-122.128255171999996,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6361,17763,0,-122.105797289999998,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6362,17764,0,-122.083339408000001,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6363,17765,0,-122.060881524999999,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6364,17766,0,-122.038423643000002,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6365,17767,0,-122.015965761000004,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6366,17768,0,-121.993507879000006,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6367,17769,0,-121.971049996999994,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6368,17770,0,-121.948592114999997,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6369,17771,0,-121.926134232999999,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6370,17772,0,-121.903676351000001,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6371,17773,0,-121.881218469000004,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6372,17774,0,-121.858760587000006,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6373,17775,0,-121.836302704000005,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6374,17776,0,-121.813844821999993,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6375,17777,0,-121.791386939999995,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6376,17778,0,-121.768929057999998,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6377,17779,0,-121.746471176000000,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6378,17780,0,-121.724013294000002,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6379,17781,0,-121.701555412000005,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6380,17782,0,-121.679097530000007,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6381,17783,0,-121.656639647999995,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6382,17784,0,-121.634181764999994,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6383,17785,0,-121.611723882999996,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6384,17786,0,-121.589266000999999,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6385,17787,0,-121.566808119000001,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6386,17788,0,-121.544350237000003,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6387,17789,0,-121.521892355000006,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6388,17790,0,-121.499434472999994,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6389,17791,0,-121.476976590999996,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6390,17792,0,-121.454518708999998,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6391,17793,0,-121.432060827000001,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6392,17794,0,-121.409602944000000,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6393,17795,0,-121.387145062000002,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6394,17796,0,-121.364687180000004,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6395,17797,0,-121.342229298000007,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6396,17798,0,-121.319771415999995,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6397,17799,0,-121.297313533999997,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6398,17800,0,-121.274855651999999,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6399,17801,0,-121.252397770000002,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6400,17802,0,-121.229939888000004,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6401,17803,0,-121.207482006000006,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6402,17804,0,-121.185024123000005,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6403,17805,0,-121.162566240999993,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6404,17806,0,-121.140108358999996,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6405,17807,0,-121.117650476999998,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6406,17808,0,-121.095192595000000,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6407,17809,0,-121.072734713000003,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6408,17810,0,-121.050276831000005,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6409,17811,0,-121.027818948999993,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6410,17812,0,-121.005361066999996,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6411,17813,0,-120.982903183999994,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6412,17814,0,-120.960445301999997,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6413,17815,0,-120.937987419999999,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6414,17816,0,-120.915529538000001,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6415,17817,0,-120.893071656000004,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6416,17818,0,-120.870613774000006,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6417,17819,0,-120.848155891999994,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6418,17820,0,-120.825698009999996,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6419,17821,0,-120.803240127999999,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6420,17822,0,-120.780782246000001,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6421,17823,0,-120.758324363000000,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6422,17824,0,-120.735866481000002,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6423,17825,0,-120.713408599000005,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6424,17826,0,-120.690950717000007,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6425,17827,0,-120.668492834999995,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6426,17828,0,-120.646034952999997,56.312716846800001,0,Montney Basin,26607264166.200000762939453,4
6427,17905,0,-122.599870695999996,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6428,17906,0,-122.577412813999999,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6429,17907,0,-122.554954932000001,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6430,17908,0,-122.532497050000003,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6431,17909,0,-122.510039167000002,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6432,17910,0,-122.487581285000005,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6433,17911,0,-122.465123403000007,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6434,17912,0,-122.442665520999995,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6435,17913,0,-122.420207638999997,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6436,17914,0,-122.397749757000000,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6437,17915,0,-122.375291875000002,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6438,17916,0,-122.352833993000004,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6439,17917,0,-122.330376111000007,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6440,17918,0,-122.307918228999995,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6441,17919,0,-122.285460345999994,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6442,17920,0,-122.263002463999996,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6443,17921,0,-122.240544581999998,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6444,17922,0,-122.218086700000001,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6445,17923,0,-122.195628818000003,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6446,17924,0,-122.173170936000005,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6447,17925,0,-122.150713053999993,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6448,17926,0,-122.128255171999996,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6449,17927,0,-122.105797289999998,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6450,17928,0,-122.083339408000001,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6451,17929,0,-122.060881524999999,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6452,17930,0,-122.038423643000002,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6453,17931,0,-122.015965761000004,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6454,17932,0,-121.993507879000006,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6455,17933,0,-121.971049996999994,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6456,17934,0,-121.948592114999997,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6457,17935,0,-121.926134232999999,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6458,17936,0,-121.903676351000001,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6459,17937,0,-121.881218469000004,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6460,17938,0,-121.858760587000006,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6461,17939,0,-121.836302704000005,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6462,17940,0,-121.813844821999993,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6463,17941,0,-121.791386939999995,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6464,17942,0,-121.768929057999998,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6465,17943,0,-121.746471176000000,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6466,17944,0,-121.724013294000002,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6467,17945,0,-121.701555412000005,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6468,17946,0,-121.679097530000007,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6469,17947,0,-121.656639647999995,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6470,17948,0,-121.634181764999994,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6471,17949,0,-121.611723882999996,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6472,17950,0,-121.589266000999999,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6473,17951,0,-121.566808119000001,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6474,17952,0,-121.544350237000003,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6475,17953,0,-121.521892355000006,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6476,17954,0,-121.499434472999994,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6477,17955,0,-121.476976590999996,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6478,17956,0,-121.454518708999998,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6479,17957,0,-121.432060827000001,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6480,17958,0,-121.409602944000000,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6481,17959,0,-121.387145062000002,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6482,17960,0,-121.364687180000004,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6483,17961,0,-121.342229298000007,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6484,17962,0,-121.319771415999995,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6485,17963,0,-121.297313533999997,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6486,17964,0,-121.274855651999999,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6487,17965,0,-121.252397770000002,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6488,17966,0,-121.229939888000004,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6489,17967,0,-121.207482006000006,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6490,17968,0,-121.185024123000005,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6491,17969,0,-121.162566240999993,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6492,17970,0,-121.140108358999996,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6493,17971,0,-121.117650476999998,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6494,17972,0,-121.095192595000000,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6495,17973,0,-121.072734713000003,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6496,17974,0,-121.050276831000005,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6497,17975,0,-121.027818948999993,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6498,17976,0,-121.005361066999996,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6499,17977,0,-120.982903183999994,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6500,17978,0,-120.960445301999997,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6501,17979,0,-120.937987419999999,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6502,17980,0,-120.915529538000001,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6503,17981,0,-120.893071656000004,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6504,17982,0,-120.870613774000006,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6505,17983,0,-120.848155891999994,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6506,17984,0,-120.825698009999996,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6507,17985,0,-120.803240127999999,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6508,17986,0,-120.780782246000001,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6509,17987,0,-120.758324363000000,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6510,17988,0,-120.735866481000002,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6511,17989,0,-120.713408599000005,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6512,17990,0,-120.690950717000007,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6513,17991,0,-120.668492834999995,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6514,17992,0,-120.646034952999997,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6515,17993,0,-120.623577071000000,56.325171299099999,0,Montney Basin,26607264166.200000762939453,4
6516,18069,0,-122.599870695999996,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6517,18070,0,-122.577412813999999,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6518,18071,0,-122.554954932000001,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6519,18072,0,-122.532497050000003,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6520,18073,0,-122.510039167000002,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6521,18074,0,-122.487581285000005,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6522,18075,0,-122.465123403000007,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6523,18076,0,-122.442665520999995,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6524,18077,0,-122.420207638999997,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6525,18078,0,-122.397749757000000,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6526,18079,0,-122.375291875000002,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6527,18080,0,-122.352833993000004,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6528,18081,0,-122.330376111000007,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6529,18082,0,-122.307918228999995,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6530,18083,0,-122.285460345999994,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6531,18084,0,-122.263002463999996,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6532,18085,0,-122.240544581999998,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6533,18086,0,-122.218086700000001,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6534,18087,0,-122.195628818000003,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6535,18088,0,-122.173170936000005,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6536,18089,0,-122.150713053999993,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6537,18090,0,-122.128255171999996,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6538,18091,0,-122.105797289999998,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6539,18092,0,-122.083339408000001,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6540,18093,0,-122.060881524999999,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6541,18094,0,-122.038423643000002,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6542,18095,0,-122.015965761000004,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6543,18096,0,-121.993507879000006,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6544,18097,0,-121.971049996999994,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6545,18098,0,-121.948592114999997,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6546,18099,0,-121.926134232999999,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6547,18100,0,-121.903676351000001,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6548,18101,0,-121.881218469000004,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6549,18102,0,-121.858760587000006,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6550,18103,0,-121.836302704000005,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6551,18104,0,-121.813844821999993,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6552,18105,0,-121.791386939999995,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6553,18106,0,-121.768929057999998,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6554,18107,0,-121.746471176000000,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6555,18108,0,-121.724013294000002,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6556,18109,0,-121.701555412000005,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
6557,18110,0,-121.679097530000007,56.337621689599999,0,Montney Basin,26607264166.200000762939453,4
