FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
9014,23347,0,-121.926134232999999,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1850.5699463
9015,23348,0,-121.903676351000001,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1837.1600342
9016,23349,0,-121.881218469000004,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1837.1600342
9017,23350,0,-121.858760587000006,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1856.0500488
9018,23351,0,-121.836302704000005,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1861.2199707
9019,23352,0,-121.813844821999993,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1899.0600586
9020,23353,0,-121.791386939999995,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1877.4200439
9021,23354,0,-121.768929057999998,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1842.7600098
9022,23355,0,-121.746471176000000,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1820.7600098
9023,23356,0,-121.724013294000002,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1800.4899902
9024,23357,0,-121.701555412000005,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1778.5799561
9025,23358,0,-121.679097530000007,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1756.2900391
9026,23359,0,-121.656639647999995,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1763.4899902
9027,23360,0,-121.634181764999994,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1770.0000000
9028,23361,0,-121.611723882999996,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1756.2800293
9029,23362,0,-121.589266000999999,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1747.4899902
9030,23363,0,-121.566808119000001,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1741.1999512
9031,23364,0,-121.544350237000003,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1735.3199463
9032,23365,0,-121.521892355000006,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1701.5999756
9033,23366,0,-121.499434472999994,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1710.3000488
9034,23367,0,-121.476976590999996,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1708.0899658
9035,23368,0,-121.454518708999998,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1701.6500244
9036,23369,0,-121.432060827000001,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1693.2199707
9037,23370,0,-121.409602944000000,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1675.9100342
9038,23371,0,-121.387145062000002,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1645.0899658
9039,23372,0,-121.364687180000004,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1621.0600586
9040,23373,0,-121.342229298000007,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1590.7900391
9041,23374,0,-121.319771415999995,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1575.2900391
9042,23375,0,-121.297313533999997,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1570.9899902
9043,23376,0,-121.274855651999999,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1573.2900391
9044,23377,0,-121.252397770000002,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1574.4100342
9045,23378,0,-121.229939888000004,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1560.2399902
9046,23379,0,-121.207482006000006,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1547.7099609
9047,23380,0,-121.185024123000005,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1521.3800049
9048,23381,0,-121.162566240999993,56.733893948899997,0,Montney Basin,26607264166.200000762939453,4,1516.9599609
9049,23467,0,-122.914281044999996,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2409.1899414
9050,23468,0,-122.891823162999998,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2432.5300293
9051,23469,0,-122.869365281000000,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2444.8500977
9052,23470,0,-122.846907399000003,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2462.1799316
9053,23471,0,-122.824449517000005,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2459.6201172
9054,23472,0,-122.801991634999993,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2455.5700684
9055,23473,0,-122.779533752999995,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2471.8701172
9056,23474,0,-122.757075870999998,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2467.9399414
9057,23475,0,-122.734617989000000,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2457.8300781
9058,23476,0,-122.712160105999999,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2447.8100586
9059,23477,0,-122.689702224000001,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2437.5500488
9060,23478,0,-122.667244342000004,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2424.6999512
9061,23479,0,-122.644786460000006,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2408.2399902
9062,23480,0,-122.622328577999994,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2397.7800293
9063,23481,0,-122.599870695999996,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2407.2199707
9064,23482,0,-122.577412813999999,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2425.0800781
9065,23483,0,-122.554954932000001,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2354.2500000
9066,23484,0,-122.532497050000003,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2279.5900879
9067,23485,0,-122.510039167000002,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2244.3601074
9068,23486,0,-122.487581285000005,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2228.2900391
9069,23487,0,-122.465123403000007,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2199.5100098
9070,23488,0,-122.442665520999995,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2161.6999512
9071,23489,0,-122.420207638999997,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2148.5800781
9072,23490,0,-122.397749757000000,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2155.3500977
9073,23491,0,-122.375291875000002,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2180.7500000
9074,23492,0,-122.352833993000004,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2182.3601074
9075,23493,0,-122.330376111000007,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2188.1499023
9076,23494,0,-122.307918228999995,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2167.8999023
9077,23495,0,-122.285460345999994,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2114.6000977
9078,23496,0,-122.263002463999996,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,2041.7800293
9079,23497,0,-122.240544581999998,56.746210714100002,0,Montney Basin,26607264166.200000762939453,4,1984.5600586
