FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,NEAR_FID,NEAR_DIST,NEAR_ANGLE,NEAR_FC,RASTERVALU
8741,22818,0,-122.757075870999998,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,166,0.019902295062300,113.534203916999999,Faults - BCOGC Pool boundary faults,1.0094399
8742,22819,0,-122.734617989000000,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,166,0.035459831040300,149.030728261000007,Faults - BCOGC Pool boundary faults,1.0083899
8743,22820,0,-122.712160105999999,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,3,0.044124534329100,-71.743765354000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0072200
8744,22821,0,-122.689702224000001,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,3,0.037089217692200,-71.743765354000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0057000
8745,22822,0,-122.667244342000004,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,3,0.030053901055300,-71.743765354000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0040900
8746,22823,0,-122.644786460000006,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,3,0.023018584418400,-71.743765354000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0032700
8747,22824,0,-122.622328577999994,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,3,0.015983267781500,-71.743765354000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0026200
8748,22825,0,-122.599870695999996,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,3,0.004562285342440,-55.358244298300001,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0023201
8749,22826,0,-122.577412813999999,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.002797120707770,29.050007828700000,FTB Outcrop Limit E,1.0020400
8750,22827,0,-122.554954932000001,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.016835475196600,-150.949992170999991,FTB Outcrop Limit E,1.0011899
8751,22828,0,-122.532497050000003,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,3,0.033735824287600,124.641755701999998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0010200
8752,22829,0,-122.510039167000002,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,0,0.036575810244000,5.186117046710000,Subsurface E Limits of inversion and fold thrust structures,1.0007100
8753,22830,0,-122.487581285000005,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,0,0.014209863300400,5.186117046710000,Subsurface E Limits of inversion and fold thrust structures,1.0006300
8754,22831,0,-122.465123403000007,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,0,0.008156083643280,-174.813882952999990,Subsurface E Limits of inversion and fold thrust structures,1.0011300
8755,22832,0,-122.442665520999995,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,11,0.019359376029900,41.642038286099996,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0021600
8756,22833,0,-122.420207638999997,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,11,0.002576359036330,41.642038285900000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0030200
8757,22834,0,-122.397749757000000,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,28,0.010729165633900,9.128228313599999,Faults - PRCL study Hutton,1.0025300
8758,22835,0,-122.375291875000002,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,28,0.011444304596500,-170.871771685999988,Faults - PRCL study Hutton,1.0025400
8759,22836,0,-122.352833993000004,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.012212901443000,-72.181790929900004,"Structural Low - Davies 1997, 2018",1.0047300
8760,22837,0,-122.330376111000007,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.005340837038660,-72.181790929900004,"Structural Low - Davies 1997, 2018",1.0060700
8761,22838,0,-122.307918228999995,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.001531227365620,107.818209069999995,"Structural Low - Davies 1997, 2018",1.0082901
8762,22839,0,-122.285460345999994,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.008403291769940,107.818209069999995,"Structural Low - Davies 1997, 2018",1.0103500
8763,22840,0,-122.263002463999996,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,26,0.012847318398700,61.081468395400002,Faults - PRCL study Hutton,1.0105100
8764,22841,0,-122.240544581999998,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,26,0.001987461050400,61.081468395300000,Faults - PRCL study Hutton,1.0108000
8765,22842,0,-122.218086700000001,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,12,0.010289222013800,-31.180379912500001,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0114501
8766,22843,0,-122.195628818000003,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,12,0.008924430387820,148.819620087999994,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0117199
8767,22844,0,-122.173170936000005,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,12,0.028138082789400,148.819620087999994,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0113100
8768,22845,0,-122.150713053999993,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,21,0.029309353261400,50.644506905500002,Faults - PRCL study Hutton,1.0111300
8769,22846,0,-122.128255171999996,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,21,0.022991147430600,99.695387908200004,Faults - PRCL study Hutton,1.0109200
8770,22847,0,-122.105797289999998,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,21,0.034739897363900,139.280561941000002,Faults - PRCL study Hutton,1.0107800
8771,22848,0,-122.083339408000001,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,23,0.051019851878000,54.756528003600003,Faults - PRCL study Hutton,1.0113500
8772,22849,0,-122.060881524999999,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,23,0.042249397429600,80.486152449000002,Faults - PRCL study Hutton,1.0116200
8773,22850,0,-122.038423643000002,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,23,0.044448968691900,110.373846306999994,Faults - PRCL study Hutton,1.0116900
8774,22851,0,-122.015965761000004,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,25,0.031420897957800,34.842671516199999,Faults - PRCL study Hutton,1.0105000
8775,22852,0,-121.993507879000006,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,25,0.012989176526100,34.842671516199999,Faults - PRCL study Hutton,1.0102100
8776,22853,0,-121.971049996999994,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,25,0.005850452889140,-151.356592102999997,Faults - PRCL study Hutton,1.0064900
8777,22854,0,-121.948592114999997,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,141,0.012202403932500,-64.418441917400003,Faults - BCOGC Pool boundary faults,1.0043200
8778,22855,0,-121.926134232999999,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,141,0.016874966948400,-145.880973261999998,Faults - BCOGC Pool boundary faults,1.0036200
8779,22856,0,-121.903676351000001,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,141,0.037637877829000,-165.434528782000001,Faults - BCOGC Pool boundary faults,1.0038000
8780,22857,0,-121.881218469000004,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,214,0.024116491963100,30.206853799099999,Faults - BCOGC Pool boundary faults,1.0028600
8781,22858,0,-121.858760587000006,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,214,0.004708171577530,29.956628644100000,Faults - BCOGC Pool boundary faults,0.9980210
8782,22859,0,-121.836302704000005,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,19,0.003102643154560,-142.058200881000005,Faults - PRCL study Hutton,0.9953190
8783,22860,0,-121.813844821999993,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,19,0.020813731491500,-142.058200881000005,Faults - PRCL study Hutton,0.9831570
8784,22861,0,-121.791386939999995,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,2,0.018321917734500,-51.509025028099998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.9769090
8785,22862,0,-121.768929057999998,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,2,0.004344326056310,-51.509025028000003,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.9742770
8786,22863,0,-121.746471176000000,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,2,0.009633265621860,128.490974972000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.9715330
8787,22864,0,-121.724013294000002,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,2,0.024911412669200,133.576531805999991,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.9539980
8788,22865,0,-121.701555412000005,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,10,0.040201164146400,36.017376813500000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.9258880
8789,22866,0,-121.679097530000007,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,10,0.022036360158300,36.017376813500000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8856870
8790,22867,0,-121.656639647999995,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,10,0.003871556170150,36.017376813500000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8856900
8791,22868,0,-121.634181764999994,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,10,0.014293247817900,-143.982623186000012,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8856680
8792,22869,0,-121.611723882999996,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,10,0.032458051806000,-143.982623186000012,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8843240
8793,22870,0,-121.589266000999999,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,0,0.032258108162600,-56.437305108200000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8815510
8794,22871,0,-121.566808119000001,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,0,0.019842287816400,-56.437305108200000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8782250
8795,22872,0,-121.544350237000003,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,0,0.007426467470120,-56.437305108200000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8742520
8796,22873,0,-121.521892355000006,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,0,0.004989352876120,123.562694891999996,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8674260
8797,22874,0,-121.499434472999994,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,0,0.017405173222400,123.562694891999996,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8670030
8798,22875,0,-121.476976590999996,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.005806018793350,-58.829847377900002,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8680720
8799,22876,0,-121.454518708999998,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.005817762141580,121.170152622000003,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8687190
8800,22877,0,-121.432060827000001,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.017441543076600,121.170152622000003,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8654440
8801,22878,0,-121.409602944000000,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.027486758960100,110.486278980999998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8621370
8802,22879,0,-121.387145062000002,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.035346637255600,110.486278980999998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8560140
8803,22880,0,-121.364687180000004,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.043206515551000,110.486278980999998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8458590
8804,22881,0,-121.342229298000007,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.052681068527700,117.642967786000000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8365570
8805,22882,0,-121.319771415999995,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.063100638621200,117.642967786000000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8291700
8806,22883,0,-121.297313533999997,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.074862614307200,128.509678903999998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8283130
8807,22884,0,-121.274855651999999,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.090567238254400,139.698129367999996,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8309420
8808,22885,0,-121.252397770000002,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.108669918590000,147.379944488999996,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8344950
8809,22886,0,-121.229939888000004,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,1,0.128122043958000,151.434482056999997,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8379200
8810,22887,0,-121.207482006000006,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,111,0.115267178296000,8.836292970430000,Faults - BCOGC Pool boundary faults,0.8405310
8811,22888,0,-121.185024123000005,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,111,0.093139752834000,10.958951929400000,Faults - BCOGC Pool boundary faults,0.8435330
8812,22889,0,-121.162566240999993,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,111,0.071219503373300,14.395702796500000,Faults - BCOGC Pool boundary faults,0.8394420
8813,22890,0,-121.140108358999996,56.696919426699999,0,Montney Basin,26607264166.200000762939453,4,111,0.049780866812500,20.835541787400000,Faults - BCOGC Pool boundary faults,0.8428380
8814,22976,0,-122.891823162999998,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,27,0.097754935747500,-10.086161296900000,Faults - PRCL study Hutton,1.0090300
8815,22977,0,-122.869365281000000,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,27,0.075746306236400,-13.062505904200000,Faults - PRCL study Hutton,1.0099400
8816,22978,0,-122.846907399000003,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,27,0.054108144405600,-18.445240378200001,Faults - PRCL study Hutton,1.0108300
8817,22979,0,-122.824449517000005,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,27,0.033564752504200,-30.667191191800001,Faults - PRCL study Hutton,1.0115300
8818,22980,0,-122.801991634999993,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,27,0.018281325647500,-69.465200020300003,Faults - PRCL study Hutton,1.0118001
8819,22981,0,-122.779533752999995,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,166,0.012748280932500,59.848932459499999,Faults - BCOGC Pool boundary faults,1.0115800
8820,22982,0,-122.757075870999998,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,166,0.009908378296550,143.325353478000011,Faults - BCOGC Pool boundary faults,1.0106100
8821,22983,0,-122.734617989000000,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,166,0.030975381016600,168.985681002999996,Faults - BCOGC Pool boundary faults,1.0093600
8822,22984,0,-122.712160105999999,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,166,0.053192907749900,173.612330729000007,Faults - BCOGC Pool boundary faults,1.0078100
8823,22985,0,-122.689702224000001,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,3,0.048797523364000,-71.743765354000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0063601
8824,22986,0,-122.667244342000004,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,3,0.041762206727200,-71.743765354000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0042400
8825,22987,0,-122.644786460000006,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,3,0.034726890090200,-71.743765354000004,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0034300
8826,22988,0,-122.622328577999994,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,3,0.027471566043000,-55.358244298400002,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0029900
8827,22989,0,-122.599870695999996,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,3,0.014705529499700,-55.358244298300001,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0025700
8828,22990,0,-122.577412813999999,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,3,0.001939492956310,-55.358244298099997,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0023800
8829,22991,0,-122.554954932000001,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,3,0.010826543587000,124.641755701999998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0016100
8830,22992,0,-122.532497050000003,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,3,0.023592580130300,124.641755701999998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0011100
8831,22993,0,-122.510039167000002,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,0,0.035461387170200,5.186117046720000,Subsurface E Limits of inversion and fold thrust structures,1.0008600
8832,22994,0,-122.487581285000005,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,0,0.013095440226600,5.186117046720000,Subsurface E Limits of inversion and fold thrust structures,1.0006599
8833,22995,0,-122.465123403000007,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,0,0.009270506717100,-174.813882952999990,Subsurface E Limits of inversion and fold thrust structures,1.0008600
8834,22996,0,-122.442665520999995,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,11,0.012313360122600,22.000997382100000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0017900
8835,22997,0,-122.420207638999997,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,11,0.005615869297460,-138.357961713999998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0024800
8836,22998,0,-122.397749757000000,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,28,0.008732532848840,11.011812325099999,Faults - PRCL study Hutton,1.0009500
8837,22999,0,-122.375291875000002,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,28,0.013400213781700,-170.871771685999988,Faults - PRCL study Hutton,0.9993410
8838,23000,0,-122.352833993000004,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.023950391403500,-72.181790929900004,"Structural Low - Davies 1997, 2018",1.0017500
8839,23001,0,-122.330376111000007,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.017078326999200,-72.181790929900004,"Structural Low - Davies 1997, 2018",1.0042700
8840,23002,0,-122.307918228999995,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.010206262594900,-72.181790929900004,"Structural Low - Davies 1997, 2018",1.0063800
8841,23003,0,-122.285460345999994,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.003334198190620,-72.181790929800002,"Structural Low - Davies 1997, 2018",1.0095100
8842,23004,0,-122.263002463999996,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,26,0.002055749650330,61.081468395599998,Faults - PRCL study Hutton,1.0101100
8843,23005,0,-122.240544581999998,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,26,0.008804107698010,-118.918531604999998,Faults - PRCL study Hutton,1.0105900
8844,23006,0,-122.218086700000001,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,12,0.016672302885500,-31.180379912399999,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0117400
8845,23007,0,-122.195628818000003,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,12,0.002541349516110,148.819620087999994,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0119600
8846,23008,0,-122.173170936000005,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,12,0.021755001917700,148.819620087999994,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",1.0119600
8847,23009,0,-122.150713053999993,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,21,0.021265616669000,29.074300503100002,Faults - PRCL study Hutton,1.0110199
8848,23010,0,-122.128255171999996,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,21,0.011035448513100,110.540160919000002,Faults - PRCL study Hutton,1.0109000
8849,23011,0,-122.105797289999998,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,21,0.028285132712500,158.571065387000004,Faults - PRCL study Hutton,1.0109400
8850,23012,0,-122.083339408000001,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,23,0.041564167486000,44.900860897800001,Faults - PRCL study Hutton,1.0114000
8851,23013,0,-122.060881524999999,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,23,0.030159017164200,76.611827374599997,Faults - PRCL study Hutton,1.0115700
8852,23014,0,-122.038423643000002,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,23,0.033170250992700,117.808763051000000,Faults - PRCL study Hutton,1.0117400
8853,23015,0,-122.015965761000004,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,25,0.023946241016000,38.126237242400002,Faults - PRCL study Hutton,1.0118099
8854,23016,0,-121.993507879000006,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,25,0.005945379980740,34.842671516099998,Faults - PRCL study Hutton,1.0113800
8855,23017,0,-121.971049996999994,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,25,0.012486341451000,-145.157328484000004,Faults - PRCL study Hutton,1.0079401
8856,23018,0,-121.948592114999997,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,141,0.023388651654300,-68.722144338299998,Faults - BCOGC Pool boundary faults,1.0073500
8857,23019,0,-121.926134232999999,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,141,0.025887476259100,-122.660267450999996,Faults - BCOGC Pool boundary faults,1.0054700
8858,23020,0,-121.903676351000001,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,214,0.035842358869500,37.414482672900000,Faults - BCOGC Pool boundary faults,1.0048400
8859,23021,0,-121.881218469000004,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,214,0.017780320781600,32.338133939099997,Faults - BCOGC Pool boundary faults,1.0041100
8860,23022,0,-121.858760587000006,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,216,0.001494831668800,-149.793146156999995,Faults - BCOGC Pool boundary faults,1.0014200
8861,23023,0,-121.836302704000005,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,19,0.010744466533200,-137.937380770999994,Faults - PRCL study Hutton,1.0046700
8862,23024,0,-121.813844821999993,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,19,0.028394274817100,-142.058200881000005,Faults - PRCL study Hutton,0.9899230
8863,23025,0,-121.791386939999995,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,2,0.027971808022300,-51.509025028099998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.9796330
8864,23026,0,-121.768929057999998,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,2,0.013994216344100,-51.509025028099998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.9783530
8865,23027,0,-121.746471176000000,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,2,0.000498971793742,133.576531807000009,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.9763440
8866,23028,0,-121.724013294000002,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,2,0.015979703473800,133.576531805999991,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.9669040
8867,23029,0,-121.701555412000005,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,2,0.031460435153700,133.576531805999991,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.9294810
8868,23030,0,-121.679097530000007,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,10,0.014786602054700,36.017376813500000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8935480
8869,23031,0,-121.656639647999995,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,10,0.003378201933500,-143.982623187000002,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8856660
8870,23032,0,-121.634181764999994,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,10,0.021543005921600,-143.982623186000012,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8841960
8871,23033,0,-121.611723882999996,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,10,0.039707809909700,-143.982623186000012,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8827030
8872,23034,0,-121.589266000999999,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,0,0.042531533643300,-56.437305108200000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8836380
8873,23035,0,-121.566808119000001,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,0,0.030115713297100,-56.437305108200000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8771930
8874,23036,0,-121.544350237000003,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,0,0.017699892950800,-56.437305108200000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8757540
8875,23037,0,-121.521892355000006,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,0,0.005284072604570,-56.437305108200000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8702780
8876,23038,0,-121.499434472999994,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,0,0.007131747741710,123.562694891999996,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8687550
8877,23039,0,-121.476976590999996,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.016355027111300,-58.829847377800000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8694630
8878,23040,0,-121.454518708999998,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.004731246176340,-58.829847377900002,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8699570
8879,23041,0,-121.432060827000001,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.006892534758640,121.170152622000003,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8695940
8880,23042,0,-121.409602944000000,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.015937606971300,110.486278980999998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8635760
8881,23043,0,-121.387145062000002,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.023797485266700,110.486278980999998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8595560
8882,23044,0,-121.364687180000004,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.031657363562200,110.486278980999998,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8513850
8883,23045,0,-121.342229298000007,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.041759458197700,117.642967786000000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8437970
8884,23046,0,-121.319771415999995,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.052179028291200,117.642967786000000,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8389780
8885,23047,0,-121.297313533999997,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.065665480926800,135.223118618000001,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8362080
8886,23048,0,-121.274855651999999,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.083126223356300,146.192877766999999,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8370290
8887,23049,0,-121.252397770000002,56.709248305999999,0,Montney Basin,26607264166.200000762939453,4,1,0.102502720942000,151.434482056999997,"Faults - HRFZ - Davies 1997, 2018 Berger 2009",0.8382590
