X,Y,Montney-TVD
56.74590502,-122.5784362,2278.4
56.94072296,-123.0626205,267
56.81348964,-122.5145318,2453.8
56.77707441,-122.6304579,2276.3
56.80127365,-122.8084157,2121.9
56.81835577,-122.8188817,2187.1
56.78674629,-122.8808461,1961
56.80046796,-122.9338477,1809
56.91423926,-122.8796076,1662.2
56.83389802,-122.8339972,2370.5
56.89406551,-122.4890419,2074.1
56.93761728,-122.6227025,2451
56.9747144,-122.8857805,1484
56.93486033,-122.9244586,1350
56.94444148,-122.9189789,1370
56.74492066,-122.0376272,1761.4
56.74488742,-122.0378603,1757.4
56.74490958,-122.0377044,1760.5
56.74489851,-122.0377831,1759.2
56.74487725,-122.037939,1757.4
56.74486618,-122.0380178,1768.9
56.74485509,-122.0380949,1769
56.74424065,-122.0375236,1771
56.79014324,-122.0312358,1902.2
56.77691127,-122.0367055,1801
56.80135346,-122.0779076,1882.8
56.81034644,-122.0925836,1943
56.81039849,-122.0924529,1941.5
56.81037292,-122.0925191,1941.6
56.81032086,-122.0926497,1942.6
56.81026881,-122.0927804,1942.9
56.81029529,-122.0927159,1941.7
56.81019118,-122.0929772,1939.3
56.81021765,-122.092911,1941.8
56.81024323,-122.0928465,1940.3
56.80125731,-122.0779051,1886
56.80185601,-122.1118938,1989.1
56.81053707,-122.0932243,1940
56.84274946,-122.1195289,1982.6
56.7995249,-122.1097908,1991.7
56.79988381,-122.1101049,1986.2
56.79972469,-122.1099646,1984.8
56.79968491,-122.1099295,1985.4
56.79964423,-122.1098944,1984.8
56.79960446,-122.109861,1985.4
56.79956468,-122.1098259,2011.5
56.83196746,-122.0377048,1880.7
56.83881741,-122.0789719,1898.9
56.8388858,-122.0788653,1901.6
56.83895419,-122.0787587,1901.5
56.83911038,-122.0795925,1905.3
56.83917787,-122.0794859,1900.9
56.81067116,-122.0928853,1938.6
56.81068967,-122.0928357,1940.1
56.84273367,-122.1195833,1982.1
56.81055557,-122.0931747,1936.9
56.81057499,-122.0931268,1939
56.81059441,-122.0930788,1939.1
56.81061291,-122.0930292,1939.3
56.81063233,-122.0929813,1937.8
56.81065175,-122.0929333,1940.9
56.760324,-122.1608502,1716.6
56.78394891,-122.1766346,1746.5
56.78403993,-122.1762676,1745.6
56.76297867,-122.1831544,1860
56.7629839,-122.1829923,1856.7
56.7629992,-122.1825847,1853
56.76300441,-122.182421,1853.3
56.76301053,-122.1822573,1853
56.76290163,-122.1842864,1860.4
56.76292486,-122.1841289,1864.1
56.76294898,-122.1839713,1860.7
56.80692911,-122.230933,2114.1
56.80692451,-122.2307693,2114
56.80745319,-122.2303998,2105
56.8035124,-122.1398119,1914.9
56.79875973,-122.1894616,1814.8
56.80722241,-122.2317311,2114.6
56.79876046,-122.1892978,1820.7
56.79876029,-122.1891341,1814.5
56.83933268,-122.2319275,2066
56.79984403,-122.1100698,1991
56.79980425,-122.1100347,1991
56.79976447,-122.1099996,1994.5
56.80348111,-122.1398339,1911.2
56.83940212,-122.2318245,2066
56.80738703,-122.2311807,2105.6
56.8069493,-122.231586,2115.3
56.8069548,-122.2317497,2113.6
56.84384356,-122.2123122,1943.8
56.84439805,-122.2120546,1941
56.8440375,-122.2114392,1946.3
56.84377817,-122.2122004,1946.7
56.8395419,-122.2316184,2060.1
56.83960844,-122.233089,2061.9
56.83947246,-122.2317214,2058.7
56.79075001,-122.2896421,1956
56.79048625,-122.2904983,1954.2
56.79044215,-122.2906416,1956.7
56.80015067,-122.3247116,2139.3
56.80021863,-122.3248185,2139.1
56.79068475,-122.2898578,1954.2
56.79088143,-122.289214,1956.9
56.79061859,-122.2900718,1955.4
56.79094759,-122.2889999,1954.3
56.79101284,-122.2887842,1954.6
56.80055933,-122.3253543,2140.5
56.80049137,-122.3252475,2142.6
56.84681819,-122.2632423,2126.6
56.84208808,-122.2787804,2027.1
56.84673026,-122.2623472,2121.4
56.84208633,-122.2789443,2028.7
56.84288285,-122.3000382,2051
56.84271873,-122.3007315,2052
56.84283752,-122.3002866,2051.7
56.84269081,-122.3008795,2052
56.84266379,-122.3010275,2052
56.84064807,-122.3250859,1933
56.84097926,-122.3236981,1930.9
56.84061205,-122.3252357,1936.8
56.84090631,-122.3239977,1935.2
56.8408703,-122.3241492,1938.2
56.83948119,-122.3441635,2090.1
56.83941002,-122.343955,2089.9
56.84057602,-122.3253855,1937
56.79674334,-122.3683457,2030
56.79672235,-122.3681037,2030.7
56.80421993,-122.4340938,1912.7
56.8118372,-122.3903594,1983
56.81287656,-122.4478681,1829.6
56.86664218,-122.4996301,2123.9
56.8667415,-122.3663378,2093.5
56.86645317,-122.3668791,2088.6
56.89383448,-122.4887873,2079.3
56.88533663,-122.4296076,1942.5
56.8965761,-122.429763,1930.8
56.90639656,-122.4355592,1970.5
56.8939046,-122.4885779,2072.4
56.8395497,-122.3443787,2090
56.83967425,-122.2329794,2073.3
56.84311009,-122.3003488,2052.3
56.84164568,-122.3246598,1931.2
56.84677502,-122.2633858,2125.5
56.84697496,-122.2625572,2123.2
56.84693089,-122.2627007,2124.8
56.84254813,-122.2791027,2028.8
56.84254638,-122.2792666,2026.5
56.8425337,-122.2804963,2033.7
56.84253456,-122.2803324,2032.5
56.84254463,-122.2794306,2030.4
56.87874121,-122.3083881,2133
56.87873584,-122.3088804,2138.1
56.84254288,-122.2795946,2027.4
56.84313886,-122.3001925,2050.5
56.84303277,-122.3009813,2050
56.8430607,-122.3008349,2049.5
56.84168171,-122.3245099,1931.7
56.84153761,-122.3251092,1932
56.84150158,-122.325259,1940.3
56.87935843,-122.3085555,2135.6
56.86971633,-122.2527622,2059.6
56.8697613,-122.2526202,2059.4
56.91141585,-122.2689503,2044.2
56.91145,-122.2687985,2041.8
56.91201672,-122.268771,2042.6
56.87904309,-122.3083924,2151.3
56.87873763,-122.3087163,2135.3
56.87873942,-122.3085522,2134
56.89097285,-122.2715539,1983.7
56.89111613,-122.2720895,1980.4
56.89118225,-122.2718749,1982.9
56.92372447,-122.3027263,2053.7
56.89145569,-122.2713147,1983.4
56.92376864,-122.3025924,2052.3
56.92358577,-122.3031478,2054.1
56.92351597,-122.3033577,2055.5
56.84416829,-122.2116643,1946.9
56.84410289,-122.211551,1948.8
56.84679547,-122.2621328,2123.5
56.84655755,-122.2629195,2124.7
56.84660072,-122.2627761,2073
56.86950832,-122.2517805,2060.2
56.84397435,-122.2125373,1945
56.86925963,-122.2525597,2058
56.86932755,-122.2523484,2057.9
56.86946244,-122.2519208,2097
56.84403975,-122.2126507,1942.9
56.84410514,-122.2127624,1945
56.83974095,-122.2328683,2066.2
56.83980766,-122.2327587,2061.5
56.84390986,-122.2124255,1947.7
56.8910172,-122.2714546,1984.7
56.89106103,-122.2712683,1987.3
56.88877521,-122.1546791,1842.5
56.88875544,-122.1541478,1843.8
56.86893356,-122.1215531,1942
56.89880554,-122.215815,1940.4
56.89110512,-122.2711262,1988.3
56.88688176,-122.1551354,1846.8
56.88873966,-122.1552675,1847
56.91170869,-122.2558504,2000
56.89605808,-122.118968,1970.7
56.89597723,-122.1193508,1976
56.9120287,-122.2546747,1977.8
56.89618582,-122.1183543,1955.4
56.92178391,-122.1432714,1826.3
56.92173,-122.1434024,1826.1
56.92156649,-122.1437955,1825
56.9252066,-122.2109454,1899.8
56.92528847,-122.2118177,1907
56.92518786,-122.2111068,1904.1
56.8389736,-122.0798073,1904.7
56.839042,-122.0797007,1898.6
56.87331959,-122.0579272,1864.5
56.87312805,-122.058142,1862.4
56.87352675,-122.084217,1846.5
56.87345424,-122.0851113,1851.6
56.87373505,-122.0848124,1848
56.88272542,-122.0559461,1879.2
56.87346833,-122.0847041,1849.7
56.86918322,-122.1214111,1953
56.87400387,-122.0848387,1848
56.89555829,-122.1190569,1976.5
56.88688331,-122.0099794,1848
56.87355486,-122.0586268,1869.4
56.89610185,-122.1182955,1959.3
56.87428225,-122.0844529,1843.3
56.87401343,-122.0844266,1848.6
56.89563825,-122.1186742,1975
56.92173405,-122.0874689,1925
56.90232722,-122.084353,1894
56.92183447,-122.0863346,1920
56.92182038,-122.0864959,1916.1
56.92175563,-122.0872253,1922.2
56.92194743,-122.1428799,1827.5
56.92189262,-122.143011,1828
56.92183872,-122.143142,1829.4
56.92227356,-122.1420954,1832.3
56.92200133,-122.1427489,1832.3
56.93391105,-122.0638923,1859.6
56.93359124,-122.0632956,1859.8
56.92224485,-122.0867993,2044.4
56.92223497,-122.0869228,1899.9
56.92222419,-122.0870463,1918.1
56.92221431,-122.0871697,1921.3
56.92218286,-122.0875385,1932.6
56.94565866,-122.0719766,1840.1
56.92220352,-122.0872915,1927.4
56.92219274,-122.087415,1925.3
56.94197108,-121.9896012,1852
56.9420849,-121.989345,1851
56.94202844,-121.9894731,1851
56.9419146,-121.9897277,1847.9
56.94185814,-121.9898557,1847
56.97291697,-122.0678509,1902.5
56.97188449,-122.1004689,1780.5
56.96994709,-122.1047907,1800.1
56.97818509,-122.1130744,1750.4
56.97631742,-121.9892768,1840.2
56.97294826,-122.0678303,1902.3
56.98598196,-122.1174803,1796.8
56.98686897,-122.1189239,1802.5
56.93907728,-122.2037777,1832.7
56.94366133,-122.1835032,1831.8
56.94360193,-122.1836245,1834.3
56.93783879,-122.1929078,1817.8
56.94354164,-122.1837474,1830.9
56.94348134,-122.1838687,1832.4
56.94342195,-122.1839917,1832.4
56.93803945,-122.1932355,1811
56.93317201,-122.2013613,1805
56.94391476,-122.2245961,1890.2
56.9438422,-122.183136,1829.2
56.94378191,-122.1832589,1828.6
56.94372162,-122.1833802,1829.2
56.93559181,-122.2048117,1843.1
56.9256282,-122.21127,1915.4
56.95265942,-122.246306,1995
56.94594109,-122.218176,1825.7
56.9623588,-122.2235996,1870.4
56.94358849,-122.1148229,1846
56.94343425,-122.114991,1850
56.94351182,-122.114907,1852.1
56.94414537,-122.183749,1830.1
56.93924077,-122.2040569,1831.3
56.96620427,-122.2524256,1967.9
56.95482761,-122.2457723,1950.5
56.94415776,-122.2248113,1879.9
56.97862705,-122.1782005,1928.8
56.97870742,-122.1781263,1928.8
56.97878687,-122.1780505,1929.5
56.94420566,-122.1836261,1829.3
56.97252641,-122.2431939,1868
56.94580574,-122.2185125,1831.5
56.97244875,-122.2441693,1879
56.98725448,-122.1658737,1953.3
56.98717318,-122.1659414,1953.9
56.98709098,-122.166009,1958.3
56.98778608,-122.1654323,1947
56.98741797,-122.1657368,1951.5
56.98733668,-122.165806,1953
56.97910654,-122.1777523,1929.2
56.97918691,-122.1776781,1929.5
56.97926726,-122.1776023,1929.2
56.97886724,-122.1779764,1929
56.97894671,-122.1779022,1929.8
56.97902707,-122.1778264,1929.2
56.96679567,-122.183892,1890
56.97310061,-122.2356793,1816.9
56.96215134,-122.2237553,1871.5
56.98803177,-122.1652277,1946.8
56.98794957,-122.1652953,1940.2
56.99572772,-122.2322247,1866.2
56.99571055,-122.2320621,1867.4
56.99569429,-122.2319011,1866.3
56.99735154,-122.2499312,1903
56.99758506,-122.2508203,1901.4
56.99567802,-122.2317385,1866.7
56.99566086,-122.2315776,1865.3
56.9956437,-122.2314166,1864.6
56.99562833,-122.231254,1864.4
56.99561117,-122.231093,1863.9
56.99735154,-122.2499312,1906.8
56.99772272,-122.251155,1922.5
56.91226546,-122.2549064,1973.7
56.91177208,-122.2556323,1979.3
56.91151649,-122.2684934,2038.6
56.91198257,-122.2689228,2010.1
56.91194932,-122.2690745,2041.6
56.91148324,-122.2686451,2039.7
56.9239245,-122.3042849,2051.6
56.92396343,-122.3033691,2051.2
56.92365516,-122.3035096,2055
56.95706172,-122.3335479,1966.5
56.9570049,-122.3336755,1960.3
56.95694808,-122.3338032,1958.6
56.95689036,-122.3339291,1957.2
56.95279227,-122.2467341,1959.1
56.95292512,-122.2471638,1962.8
56.96351106,-122.3111355,2064.5
56.96291319,-122.3117073,2064.5
56.97241038,-122.2446586,1876
56.97389372,-122.2809694,2004.1
56.96297549,-122.3119265,2064
56.97256477,-122.2427045,1868.1
56.97432727,-122.2798112,2004.2
56.97437407,-122.2796705,2005.2
56.97442088,-122.2795297,2003.8
56.97446769,-122.2793906,2004
56.97451449,-122.2792499,2003
56.9745604,-122.2791092,2004.7
56.97393963,-122.2808287,2002
56.99707423,-122.3176529,1959
56.93208482,-122.4258972,1951.1
56.93540957,-122.4445637,1990.3
56.94953342,-122.4023786,2034.2
56.93531602,-122.4447409,1999.1
56.93559664,-122.4442076,1990.5
56.97783553,-122.4501314,2160.7
56.98610126,-122.3998461,1993.3
56.9870001,-122.4006923,2002.6
57.00461195,-122.4105772,2134.5
57.00466884,-122.4104496,2133.5
57.00480576,-122.4101461,2136.5
56.99782264,-122.3978599,2127.5
56.97832951,-122.4501044,2179.6
56.99266922,-122.0888396,1883
57.01096432,-122.0029273,1828.6
57.01096877,-122.0026966,1826.1
57.09178836,-122.118985,1835
57.09163385,-122.0859862,1819
57.09155989,-122.0861927,1817
57.09170781,-122.0857797,1817.8
57.09148503,-122.0863991,1818
57.09141107,-122.0866056,1817.6
57.09175694,-122.116946,1834.4
57.092022,-122.1188656,1835.6
57.00032355,-122.137536,1423.2
57.0052545,-122.1408877,1849
57.02359755,-122.2118784,1957
57.02353996,-122.2120064,1957
57.02365424,-122.2117503,1955.5
57.01194468,-122.1622137,1848.9
57.02388337,-122.2117586,1955
57.02376763,-122.2114959,1956
57.02371094,-122.2116239,1956.2
57.02405346,-122.2113762,1957.2
57.02399677,-122.2115042,1951
57.04613924,-122.1526374,1757
57.06774726,-122.2614102,1809.1
57.0678158,-122.2613033,1808.1
57.06788435,-122.2611963,1810
57.05762778,-122.1865299,1757.3
57.00196995,-122.3033854,1965.3
56.99758984,-122.2502688,1906.3
56.99805093,-122.3181782,1956.8
56.99765064,-122.3182497,1953
57.01867644,-122.2552105,1884.6
57.02448733,-122.2706595,1863
57.0242373,-122.2721552,1863
57.02426333,-122.2719965,1864.5
57.02443436,-122.2709735,1862.5
57.02442135,-122.2710529,1864
57.03510866,-122.3088128,1877.5
57.02668076,-122.3395576,2020
57.02673396,-122.3394249,2019.7
57.06165148,-122.3139737,1987.8
57.06161153,-122.3150479,2006
57.06153913,-122.3149503,1999.5
57.06146673,-122.3148527,2006.3
57.06139522,-122.3147551,1999.2
57.06113372,-122.3454921,1882.4
57.05800999,-122.3687549,1920.7
57.06178442,-122.3136431,1978
57.06175634,-122.3152431,1978
57.06168394,-122.3151455,1991.8
57.06120129,-122.3450127,1879.7
57.05257227,-122.3730625,1871.6
57.06126615,-122.3445317,1878
57.05818475,-122.3684931,1834.6
57.06202086,-122.3141664,1990
57.06152824,-122.3446574,1881.8
57.0615264,-122.3453368,1883.6
57.07580165,-122.2998448,1880.9
57.06207403,-122.3140335,1986.1
57.09366938,-122.367484,1967.9
57.03720352,-122.4914918,2089.7
57.03000914,-122.4235943,2113
57.0299396,-122.4237107,2109.5
57.02987273,-122.4238204,2115.7
57.05988843,-122.4225757,2051.1
57.05651954,-122.3692765,1842.1
57.05626059,-122.3694111,1845.5
57.06705217,-122.4789972,2027.5
57.07719362,-122.4394247,2038
57.07713489,-122.439551,2037
57.07707616,-122.4396756,2033.1
57.10957564,-122.4058623,1953.7
57.10543303,-122.4143909,1919.2
57.10541131,-122.4145497,1913.7
57.1053896,-122.4147102,1918.8
57.14369554,-122.4094041,1930
57.14376602,-122.4093005,1929.4
57.1438365,-122.4091969,1935.5
57.12963979,-122.4476173,1799.2
57.14432161,-122.4355396,1744.3
57.1778526,-122.4043073,1807.5
57.17776528,-122.404269,1807.3
57.17767795,-122.4042291,1805
57.160128,-122.4870236,1982.9
57.09389407,-122.3675033,1965.5
57.09372623,-122.367356,1963.8
57.10442244,-122.2643556,1831.3
57.10290473,-122.2661321,1727
57.10300535,-122.2656729,1725.7
57.10297121,-122.2658254,1726
57.14285281,-122.2453425,1846.8
57.14291913,-122.2456155,1844
57.14300733,-122.2456418,1846.5
57.14257277,-122.2464307,1849.4
57.14266097,-122.246457,1853.5
57.14275007,-122.2464832,1850
57.14282333,-122.2456687,1845.8
57.14283763,-122.2455065,1848.3
57.14355499,-122.317101,1754
57.14331315,-122.3178937,1759.1
57.14335728,-122.3177491,1764
57.14340141,-122.3176046,1756.5
57.09189219,-122.1189314,1836.2
57.12699194,-122.1379615,1807
57.14178127,-122.2339621,1825.5
57.14168054,-122.2337973,1819.3
57.10056951,-122.0569221,1755.3
57.09263661,-121.9894559,1723.3
57.09224336,-121.9887058,1719.8
57.10167401,-122.054588,1748.9
57.19005698,-122.0453981,1791.7
57.19001315,-122.0455416,1791.4
57.18996843,-122.045685,1791.3
57.22036058,-122.0401792,1678.8
57.21937513,-122.0837343,1716.1
57.21942987,-122.0836037,1715.3
57.21948461,-122.0834715,1713.5
57.22050644,-122.0399866,1676.1
57.22043351,-122.0400829,1678.8
57.24809342,-122.1039631,1676.4
57.21402416,-122.1747887,1769.8
57.2143693,-122.1749515,1776.6
57.21471073,-122.1768762,1762.4
57.21433889,-122.1751078,1773.9
57.24779058,-122.2317478,1698.2
57.16947994,-122.2768957,1805
57.17403271,-122.3374248,1703.5
57.17541217,-122.3370082,1689
57.17254656,-122.3190754,1831.2
57.21000874,-122.2627813,1827.6
57.21005271,-122.2629261,1825.9
57.23917975,-122.3144909,1802.1
57.16866035,-122.4546176,1760.8
57.15962777,-122.4866188,1979.8
57.19040922,-122.4737888,1753
57.19057594,-122.4739138,1753.3
57.19049302,-122.4738505,1754
57.23812512,-122.4015282,1787
57.00581523,-122.6054395,2323
57.01745302,-122.5405159,2272.8
57.0174776,-122.5403591,2270
57.01750217,-122.5402007,2270
57.01752675,-122.5400423,2269
57.01755132,-122.5398839,2269
57.01757589,-122.5397255,2269.4
57.01760046,-122.5395671,2269
57.01742755,-122.5406743,2268.7
57.05416018,-122.5731229,2120
57.05417726,-122.5728623,2120.1
57.05927892,-122.5029328,2151.2
57.05929214,-122.5030959,2158.3
57.05930537,-122.5032589,2151
57.05425835,-122.5729339,2119.7
57.05433549,-122.5726362,2120.1
57.00405993,-122.6825546,2206.6
57.0550177,-122.65657,2167.1
57.05526115,-122.6565694,2170.3
57.05532166,-122.6566892,2167.5
57.06422841,-122.7337323,2142
57.06411396,-122.7339855,2141.2
57.06417118,-122.7338597,2142.5
57.05043431,-122.7010677,2151.1
57.09087239,-122.7320794,2056.3
57.09079351,-122.7321591,2060
57.09071553,-122.7322389,2056.5
57.03330607,-122.8279901,1439.5
57.06312863,-122.8817265,877.7
57.07231709,-122.8736814,819.9
57.05584057,-122.9039961,1262
57.08052233,-122.8876464,867.3
57.07584759,-122.907702,1477.5
57.09772912,-122.9050927,827.2
57.09813074,-122.9051775,811.3
57.15346123,-122.935662,816.8
57.13216188,-122.7643689,2021.4
57.13348641,-122.7631429,2023.3
57.13348969,-122.7629776,2025
57.13347507,-122.7638021,2026
57.13347746,-122.7636369,2021
57.13348074,-122.7634733,2021
57.13348402,-122.7633081,2024
57.13346941,-122.7641326,2025
57.13347179,-122.7639673,2028
57.17287094,-122.7768444,2107.5
57.1728994,-122.7766871,2103
57.17292787,-122.7765298,2106.5
57.1555814,-122.8452396,1720.2
57.17315381,-122.7752749,2099.5
57.17318227,-122.7751192,2098.4
57.17320984,-122.7749619,2082.3
57.17309688,-122.7755894,2104.4
57.17312534,-122.7754322,2095.8
57.10535936,-122.6573245,2029
57.10543367,-122.657233,2030.7
57.10550888,-122.6571432,2028.8
57.13311895,-122.7635995,2018.9
57.13317881,-122.7653371,2024
57.13309135,-122.7651675,2027.2
57.13310598,-122.764343,2023.4
57.13312223,-122.7634343,2021.8
57.13312462,-122.7632691,2021.5
57.1331279,-122.7631055,2021.2
57.13313028,-122.7629403,2020.5
57.1434501,-122.6866618,2031.5
57.14353228,-122.6871932,2035.2
57.14343344,-122.6868239,2033.5
57.08623498,-122.5200176,1901.1
57.10195344,-122.5233305,1890.6
57.11363448,-122.5301931,2007.7
57.11047047,-122.4986334,2071
57.11041349,-122.4987613,2067
57.11035651,-122.4988892,2067.8
57.1105838,-122.5614749,1943
57.11062461,-122.5613275,1944.8
57.11066452,-122.5611801,1942.8
57.13831751,-122.6005065,1933.1
57.14591838,-122.5669421,2071.3
57.1644553,-122.593176,2070.6
57.16453339,-122.5928775,2070.9
57.16449434,-122.5930267,2072.7
57.15975942,-122.4880603,1987
57.15971058,-122.4881998,1987.9
57.15966084,-122.4883378,1990
57.15961199,-122.4884757,1994
57.16002941,-122.4872994,1980.3
57.15980827,-122.4879224,1987
57.1697758,-122.5628812,1988.8
57.20239435,-122.5909051,1858.1
57.20198322,-122.5915485,1859.2
57.20191529,-122.5916552,1861
57.20184647,-122.5917619,1861.5
57.20177854,-122.5918685,1862
57.20170972,-122.5919769,1866.6
57.1789046,-122.5269304,1987.3
57.17887105,-122.5270847,1983.4
57.17883659,-122.5272373,1988.3
57.2025311,-122.59069,1855.3
57.20246318,-122.5907984,1852.6
57.20236957,-122.5072004,1768
57.21903658,-122.6071657,1734
57.23376108,-122.5577147,2059.2
57.23371216,-122.5578545,2054.7
57.23366414,-122.5579942,2055.1
57.16865704,-122.7108878,2022.7
57.16719838,-122.7278632,1997
57.18647647,-122.6541253,2101.3
57.18646704,-122.6542909,2101.7
57.18645672,-122.6544548,2100.6
57.190535,-122.7176365,1980.8
57.19059311,-122.7175103,1992.2
57.16715042,-122.7268764,1991.5
57.16714198,-122.7267111,1988
57.16719084,-122.7276996,1996
57.16718239,-122.7275343,1993
57.16717485,-122.7273707,1993
57.16716641,-122.7272054,1987
57.16715887,-122.7270417,1992.5
57.19040796,-122.7194725,1973.1
57.19109331,-122.7178342,1972
57.19073047,-122.7186758,1970.1
57.19135262,-122.7177015,1970
57.19126558,-122.7177451,1976.6
57.19117945,-122.7177905,1978
57.19143876,-122.7176561,1974
57.19055118,-122.7188426,1963
57.2141373,-122.7243903,1896.7
57.22544515,-122.6445408,1845
57.22538801,-122.6446672,1844
57.2258174,-122.6437107,1844.2
57.22593166,-122.6434562,1844.8
57.22587453,-122.6435827,1840.7
57.22533088,-122.6447953,1844.5
57.22527375,-122.6449233,1846
57.22521662,-122.6450497,1841.7
57.16702635,-122.8484063,1723.6
57.1828791,-122.765942,1958.9
57.18531281,-122.8546197,1696.5
57.19432634,-122.7697716,1924.3
57.20464022,-122.8322857,1751.9
57.21036661,-122.7696717,1818.6
57.210298,-122.7699784,1809
57.21033276,-122.7698259,1810.8
57.22186992,-122.8269397,1618.3
57.20760051,-122.8473362,1800.4
57.20754948,-122.8474722,1792.4
57.25654235,-122.8003605,1784.3
57.25611374,-122.8014236,1789.3
57.25616743,-122.8012907,1788.3
57.25622022,-122.8011578,1789.3
57.25648866,-122.8004934,1781
57.25659604,-122.8002276,1785.2
57.25670251,-122.7999618,1782.5
57.25664973,-122.8000947,1786.4
57.16714212,-122.9973858,1133.5
57.19820548,-122.9114665,1020.6
57.20253097,-122.9487235,1020
57.23202578,-122.9340593,999.2
57.2269624,-122.9608515,938.1
57.24724043,-122.9768563,940.9
57.13062486,-123.1739908,1276
57.12164169,-123.006086,1115
57.13623505,-123.0306978,965.1
57.16549622,-123.0403569,1244.1
57.20553932,-123.013345,859
57.21648726,-123.0192137,755
57.23211405,-123.0300502,768.6
57.2457191,-123.0394901,854.6
57.19940011,-123.1588877,295.9
57.19633946,-123.2504257,1002
57.26054996,-123.04805,852
57.2594873,-123.1095792,1783.4
57.28555441,-123.0374625,857.2
57.29973218,-123.0180705,943.6
57.29605499,-123.0448688,1071.7
57.30818861,-123.0555999,1051.1
57.31457202,-123.0533832,1307
57.2784619,-123.162318,372.4
57.31447396,-123.1976161,659
57.33444765,-123.0834991,1096.3
57.34383355,-123.0273999,1012
57.35868704,-123.0866342,1329.3
57.3841668,-123.0554936,1148.2
57.39803474,-123.05729,992.6
57.40244121,-123.0049809,906
57.41526863,-123.0079925,923.7
57.42161246,-123.0059492,772.1
57.41866281,-123.0749234,1088.1
57.43167512,-123.0158671,785
57.44406632,-123.0203708,820
57.44975579,-123.0266142,801.6
57.47332502,-123.0452043,743.7
57.47158464,-123.0774659,1014.4
57.25831963,-122.5084263,1899
57.2584085,-122.5084086,1899
57.25849827,-122.5083924,1898
57.29584723,-122.5525064,1698.9
57.29577662,-122.5526068,1698.5
57.29570421,-122.5527072,1698.8
57.28505446,-122.6038118,1695.3
57.28505394,-122.603646,1722
57.33334332,-122.571734,1932.3
57.33333041,-122.5718986,1930.6
57.33331839,-122.5720632,1928.5
57.24325636,-122.7252153,1681
57.24331807,-122.7250889,1683.5
57.24363027,-122.7244917,1684.7
57.24366765,-122.724334,1687.6
57.26255848,-122.7488269,1744.5
57.27472313,-122.6489268,1684
57.28403752,-122.6592887,1682
57.26340604,-122.6701196,1723
57.26345689,-122.6699815,1725.8
57.26350683,-122.6698451,1722.4
57.28320865,-122.6799034,1725
57.28751091,-122.7395526,1811
57.28505499,-122.6039777,1721.4
57.29808529,-122.6714189,1780
57.28577577,-122.7375824,1815.6
57.31813303,-122.7044371,1804.4
57.31817815,-122.7037594,1802.4
57.31819925,-122.7043254,1803
57.28576263,-122.7377451,1815.1
57.2857486,-122.7379094,1817.5
57.29428413,-122.8121029,1937.4
57.29433963,-122.8119715,1938
57.29439513,-122.8118418,1937.5
57.30140633,-122.8691531,1350.2
57.3236914,-122.7801408,1798.2
57.32369291,-122.7799747,1783.2
57.33290249,-122.8319376,1691.8
57.25321051,-122.9536984,1026.8
57.26446402,-123.0045826,1049.5
57.27264688,-122.9855613,1511.7
57.31981737,-122.9303937,1060.6
57.33103936,-122.9294955,1075.3
57.32875896,-122.9335041,1055.6
57.32876678,-122.9330092,1057.9
57.3287419,-122.9335274,1402.8
57.35575412,-122.934185,1348.6
57.38016623,-122.9395797,938.4
57.38695834,-122.9987741,965.2
57.32369441,-122.7798086,1796.3
57.33941899,-122.8166437,1776.1
57.33290115,-122.8316054,1692
57.33290227,-122.8317715,1692
57.37305313,-122.779666,1854.1
57.37298505,-122.7797761,1853.5
57.37291788,-122.7798863,1854.9
57.37345801,-122.7790084,1848.8
57.37359237,-122.7787897,1848.6
57.37352519,-122.7788982,1843.1
57.37285069,-122.7799948,1856.4
57.37278261,-122.7801049,1860.3
57.38069483,-122.8657242,1789.3
57.38093474,-122.8657882,1788
57.3809786,-122.8656433,1788
57.38640167,-122.8300045,1717.2
57.39284366,-122.7401586,1668.9
57.39261981,-122.740072,1666.6
57.39261925,-122.7402384,1669
57.40350644,-122.8180429,1777
57.40381502,-122.817121,1773.6
57.40385612,-122.8169744,1776
57.40389813,-122.816826,1777
57.40342423,-122.8183395,1775.8
57.40346533,-122.8181912,1776.3
57.32726865,-122.6355268,1762.9
57.32720973,-122.6356519,1761.3
57.32665083,-122.6368432,1756.3
57.3265919,-122.6369683,1757.1
57.32653298,-122.6370935,1756.3
57.3271508,-122.635777,1761
57.32676869,-122.6365929,1763.3
57.32665083,-122.6368432,1753.5
57.33826322,-122.6725139,1803.5
57.35287169,-122.7404211,1774.2
57.36564103,-122.6151033,1990
57.36569993,-122.614978,1991.2
57.36575793,-122.614851,1991.1
57.35932335,-122.6907403,1798.3
57.35928689,-122.6908919,1797.4
57.35925134,-122.6910451,1800.4
57.3662875,-122.6138313,1992.5
57.3662295,-122.6139566,1989.5
57.3661706,-122.6140836,1993
57.3663455,-122.6137044,1986
57.38535511,-122.6715419,1794.7
57.38533443,-122.7497329,1697.3
57.39379173,-122.738167,1663.5
57.40370559,-122.6958917,1650
57.41431022,-122.6956224,1593.1
57.32724712,-122.500282,1631.8
57.32719555,-122.5004172,1629
57.32714399,-122.5005524,1623.9
57.35116774,-122.570197,1886.7
57.35110979,-122.5703256,1886.6
57.35105273,-122.5704526,1888.5
57.3664044,-122.6135774,1985
57.43891331,-122.568699,1522.8
57.46077786,-122.5601324,1498
