FID,FID_BCHFWe,Well_ID,LATITUDE,LONGITUDE,FID_Unconv,NAME,SHAPEAREA,OBJECTID,NEAR_FID,NEAR_DIST,NEAR_ANGLE,NEAR_FC
2304,4832,4833.000000000000000,55.935203999999999,-120.658919999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.736277375885000,-130.814001826000009,CTB
2305,4764,4765.000000000000000,55.935218999999996,-121.220262000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.365405780579000,-134.641636019999993,CTB
2306,4828,4829.000000000000000,55.935366000000002,-120.633550000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.752772881360000,-128.241186411000001,CTB
2307,4731,4732.000000000000000,55.935371000000004,-120.323695000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.933428172550000,-123.474326880999996,CTB
2308,919,920.000000000000000,55.935429999999997,-120.351977000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.917878073659000,-123.474326880999996,CTB
2309,5883,5884.000000000000000,55.935457999999997,-120.322766000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.934013144414000,-123.474326880999996,CTB
2310,6263,6264.000000000000000,55.935605000000002,-120.688867000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.717007340635000,-130.814001826000009,CTB
2311,4727,4728.000000000000000,55.935752000000001,-120.773055999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.662092195476000,-130.814001826000009,CTB
2312,1187,1188.000000000000000,55.936326999999999,-120.424965999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.878368238617000,-123.474326880999996,CTB
2313,1201,1202.000000000000000,55.936425999999997,-121.129350000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.430145741024000,-134.641636019999993,CTB
2314,4827,4828.000000000000000,55.936428999999997,-120.322839999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.934782271923000,-123.474326880999996,CTB
2315,5847,5848.000000000000000,55.936553000000004,-120.688838000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.717743775110000,-130.814001826000009,CTB
2316,1180,1181.000000000000000,55.936781000000003,-120.683999000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.721079130959000,-130.814001826000009,CTB
2317,1200,1201.000000000000000,55.936793000000002,-120.656537999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.739036875744000,-130.814001826000009,CTB
2318,1018,1019.000000000000000,55.936829000000003,-121.218682000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.367661539770000,-134.641636019999993,CTB
2319,1192,1193.000000000000000,55.937320000000000,-120.322716000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.935593878318000,-123.474326880999996,CTB
2320,933,934.000000000000000,55.937342999999998,-120.323792999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.935019029724000,-123.474326880999996,CTB
2321,924,925.000000000000000,55.937404999999998,-120.688875999999993,0,Montney Basin,26607264166.200000762939453,4,0,0.718363761817000,-130.814001826000009,CTB
2322,4721,4722.000000000000000,55.937406000000003,-120.688976999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.718298504489000,-130.814001826000009,CTB
2323,1184,1185.000000000000000,55.937631000000003,-120.401106999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.892615696460000,-123.474326880999996,CTB
2324,5884,5885.000000000000000,55.937804999999997,-120.633533999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.754698405175000,-128.241186411000001,CTB
2325,1017,1018.000000000000000,55.937812999999998,-120.753502999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.676431982991000,-130.814001826000009,CTB
2326,1193,1194.000000000000000,55.937857000000001,-120.633465999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.754781336781000,-128.241186411000001,CTB
2327,5992,5993.000000000000000,55.938245999999999,-120.323813000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.935761220603000,-123.474326880999996,CTB
2328,1687,1688.000000000000000,55.938333999999998,-120.688913999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.719042024847000,-130.814001826000009,CTB
2329,1479,1480.000000000000000,55.938344000000001,-120.733524000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.689892248393000,-130.814001826000009,CTB
2330,5041,5042.000000000000000,55.938403000000001,-121.216502000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.370313286570000,-134.641636019999993,CTB
2331,1349,1350.000000000000000,55.938415999999997,-121.129461000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.431483660694000,-134.641636019999993,CTB
2332,1341,1342.000000000000000,55.938693000000001,-120.294375000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.952370997971000,-123.474326880999996,CTB
2333,4895,4896.000000000000000,55.938735000000001,-120.294293999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.952450708185000,-123.474326880999996,CTB
2334,5044,5045.000000000000000,55.939092000000002,-120.323728000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.936513780043000,-123.474326880999996,CTB
2335,5920,5921.000000000000000,55.939120000000003,-120.322872000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.937009273937000,-123.474326880999996,CTB
2336,1345,1346.000000000000000,55.939138000000000,-120.163894999999997,0,Montney Basin,26607264166.200000762939453,4,0,1.024710164210000,-123.474326880999996,CTB
2337,1474,1475.000000000000000,55.939186999999997,-120.548406999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.808475171236000,-128.241186411000001,CTB
2338,5042,5043.000000000000000,55.939610999999999,-120.772886999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.665123282440000,-130.814001826000009,CTB
2339,4887,4888.000000000000000,55.939714000000002,-120.688167000000007,0,Montney Basin,26607264166.200000762939453,4,0,0.720574700998000,-130.814001826000009,CTB
2340,6529,6530.000000000000000,55.939774999999997,-120.678700000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.726808551956000,-130.814001826000009,CTB
2341,1695,1696.000000000000000,55.939841000000001,-121.215272999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.372200027805000,-134.641636019999993,CTB
2342,4899,4900.000000000000000,55.940007000000001,-120.322879999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.937744737447000,-123.474326880999996,CTB
2343,1573,1574.000000000000000,55.940061000000000,-121.274968999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.330409955808000,-134.641636019999993,CTB
2344,5990,5991.000000000000000,55.940105000000003,-120.271732000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.966037841232000,-123.474326880999996,CTB
2345,5917,5918.000000000000000,55.940133000000003,-120.293706999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.953940593836000,-123.474326880999996,CTB
2346,4901,4902.000000000000000,55.940137999999997,-121.127736999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.433920294154000,-134.641636019999993,CTB
2347,5040,5041.000000000000000,55.940140999999997,-120.272531999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.965626619396000,-123.474326880999996,CTB
2348,1487,1488.000000000000000,55.940148000000001,-121.121578999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.438254452936000,-134.641636019999993,CTB
2349,5961,5962.000000000000000,55.940151000000000,-120.282133000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.960339401657000,-123.474326880999996,CTB
2350,4960,4961.000000000000000,55.940157999999997,-120.290153000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.955921703067000,-123.474326880999996,CTB
2351,1692,1693.000000000000000,55.940162000000001,-120.277313000000007,0,Montney Basin,26607264166.200000762939453,4,0,0.963007112139000,-123.474326880999996,CTB
2352,4957,4958.000000000000000,55.940167000000002,-120.679068999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.726864050956000,-130.814001826000009,CTB
2353,4988,4989.000000000000000,55.940167000000002,-120.278977999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.962092929940000,-123.474326880999996,CTB
2354,1482,1483.000000000000000,55.940181000000003,-120.290221000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.955903381824000,-123.474326880999996,CTB
2355,1322,1323.000000000000000,55.940187000000002,-120.681993000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.724968044954000,-130.814001826000009,CTB
2356,5950,5951.000000000000000,55.940199000000000,-120.286377999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.958038053911000,-123.474326880999996,CTB
2357,1570,1571.000000000000000,55.940202999999997,-120.282719999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.960059008929000,-123.474326880999996,CTB
2358,1471,1472.000000000000000,55.940223000000003,-120.680295999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.726104459692000,-130.814001826000009,CTB
2359,6297,6298.000000000000000,55.940227000000000,-120.675804999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.729042829681000,-130.814001826000009,CTB
2360,6284,6285.000000000000000,55.940229000000002,-120.684867999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.723120716004000,-130.814001826000009,CTB
2361,5914,5915.000000000000000,55.940232999999999,-120.686768000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.721881892748000,-130.814001826000009,CTB
2362,6416,6417.000000000000000,55.940251000000004,-120.684876000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.723132137537000,-130.814001826000009,CTB
2363,1347,1348.000000000000000,55.940263000000002,-120.633442000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.756685893780000,-128.241186411000001,CTB
2364,1563,1564.000000000000000,55.940320999999997,-120.672145999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.731505515012000,-130.814001826000009,CTB
2365,5989,5990.000000000000000,55.940389000000003,-120.691297000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.719039779403000,-130.814001826000009,CTB
2366,1334,1335.000000000000000,55.940790000000000,-120.424931999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.882109727573000,-123.474326880999996,CTB
2367,1562,1563.000000000000000,55.940931999999997,-120.516202000000007,0,Montney Basin,26607264166.200000762939453,4,0,0.829779745410000,-128.241186411000001,CTB
2368,1346,1347.000000000000000,55.940939000000000,-120.322871000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.938527113520000,-123.474326880999996,CTB
2369,1700,1701.000000000000000,55.940952000000003,-120.323750000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.938053133124000,-123.474326880999996,CTB
2370,1478,1479.000000000000000,55.941175000000001,-120.572837000000007,0,Montney Basin,26607264166.200000762939453,4,0,0.794915056796000,-128.241186411000001,CTB
2371,5038,5039.000000000000000,55.941268999999998,-120.691389000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.719645662799000,-130.814001826000009,CTB
2372,1694,1695.000000000000000,55.941479999999999,-120.743425000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.685794335233000,-130.814001826000009,CTB
2373,1328,1329.000000000000000,55.941557000000003,-120.401160000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.895861269962000,-123.474326880999996,CTB
2374,1693,1694.000000000000000,55.941608000000002,-120.430510999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.879714876859000,-123.474326880999996,CTB
2375,102,103.000000000000000,55.941695000000003,-120.377857000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.908829459483000,-123.474326880999996,CTB
2376,4432,4433.000000000000000,55.941907999999998,-120.593896999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.782455189583000,-128.241186411000001,CTB
2377,5716,5717.000000000000000,55.941913000000000,-120.594475000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.782101350169000,-128.241186411000001,CTB
2378,5701,5702.000000000000000,55.941926000000002,-120.323599000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.938948864771000,-123.474326880999996,CTB
2379,207,208.000000000000000,55.942048000000000,-120.984841000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.528792404345000,-130.634409941999991,CTB
2380,6378,6379.000000000000000,55.942082999999997,-120.691283999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.720330355361000,-130.814001826000009,CTB
2381,6208,6209.000000000000000,55.942248999999997,-120.691214000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.720501742420000,-130.814001826000009,CTB
2382,4398,4399.000000000000000,55.942458000000002,-120.743424000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.686535173813000,-130.814001826000009,CTB
2383,414,415.000000000000000,55.942526999999998,-120.322874999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.939849510551000,-123.474326880999996,CTB
2384,6382,6383.000000000000000,55.942579000000002,-120.593228999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.783395675196000,-128.241186411000001,CTB
2385,6216,6217.000000000000000,55.942689999999999,-120.590858999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.784949822286000,-128.241186411000001,CTB
2386,4517,4518.000000000000000,55.942760999999997,-120.788382999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.657379041770000,-130.814001826000009,CTB
2387,4395,4396.000000000000000,55.942771999999998,-120.323811000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.939537609916000,-123.474326880999996,CTB
2388,415,416.000000000000000,55.942998000000003,-120.476983000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.855242072959000,-123.474326880999996,CTB
2389,5703,5704.000000000000000,55.943044000000000,-120.691248999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.721080550329000,-130.814001826000009,CTB
2390,4523,4524.000000000000000,55.943282000000004,-121.051045999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.486614174374000,-130.634409941999991,CTB
2391,97,98.000000000000000,55.943382000000000,-120.403214000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.896250651798000,-123.474326880999996,CTB
2392,4516,4517.000000000000000,55.943420000000003,-120.322862000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.940601561687000,-123.474326880999996,CTB
2393,5702,5703.000000000000000,55.943587999999998,-120.743602999999993,0,Montney Basin,26607264166.200000762939453,4,0,0.687273402361000,-130.814001826000009,CTB
2394,413,414.000000000000000,55.943685000000002,-120.163684000000003,0,Montney Basin,26607264166.200000762939453,4,0,1.028619347040000,-123.474326880999996,CTB
2395,290,291.000000000000000,55.943773999999998,-120.810249999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.643853322820000,-130.814001826000009,CTB
2396,87,88.000000000000000,55.943871000000001,-120.636399999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.757556065479000,-130.814001826000009,CTB
2397,93,94.000000000000000,55.943938000000003,-120.430373000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.881734522599000,-123.474326880999996,CTB
2398,5758,5759.000000000000000,55.943941000000002,-120.787392999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.658919177006000,-130.814001826000009,CTB
2399,4400,4401.000000000000000,55.943953999999998,-120.691294999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.721739204642000,-130.814001826000009,CTB
2400,4396,4397.000000000000000,55.944015999999998,-120.636465999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.757622668637000,-130.814001826000009,CTB
2401,201,202.000000000000000,55.944049999999997,-121.218224000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.373121217006000,-134.641636019999993,CTB
2402,109,110.000000000000000,55.944330999999998,-120.197761999999997,0,Montney Basin,26607264166.200000762939453,4,0,1.010362023470000,-123.474326880999996,CTB
2403,5757,5758.000000000000000,55.944422000000003,-120.322862000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.941437363004000,-123.474326880999996,CTB
2404,428,429.000000000000000,55.944510999999999,-121.051033000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.487555304299000,-130.634409941999991,CTB
2405,200,201.000000000000000,55.944521999999999,-120.594898000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.783888664842000,-128.241186411000001,CTB
2406,94,95.000000000000000,55.944619000000003,-120.743409999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.688179845485000,-130.814001826000009,CTB
2407,86,87.000000000000000,55.944661000000004,-120.323682000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.941184438912000,-123.474326880999996,CTB
2408,103,104.000000000000000,55.945118000000001,-120.692640999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.721740407884000,-130.814001826000009,CTB
2409,416,417.000000000000000,55.945188000000002,-120.634449000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.759828002119000,-130.814001826000009,CTB
2410,417,418.000000000000000,55.945262999999997,-120.786530999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.660483121349000,-130.814001826000009,CTB
2411,295,296.000000000000000,55.945315999999998,-120.599868999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.781435366615000,-128.241186411000001,CTB
2412,653,654.000000000000000,55.945430000000002,-120.809517000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.645585735050000,-130.814001826000009,CTB
2413,4682,4683.000000000000000,55.945492999999999,-120.323717000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.941859132895000,-123.474326880999996,CTB
2414,571,572.000000000000000,55.945666000000003,-120.425329000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.885957989705000,-123.474326880999996,CTB
2415,5785,5786.000000000000000,55.945675999999999,-121.050871000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.488544899167000,-130.634409941999991,CTB
2416,830,831.000000000000000,55.945681000000000,-120.691242000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.723080900390000,-130.814001826000009,CTB
2417,4686,4687.000000000000000,55.945765999999999,-120.691159999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.723198827052000,-130.814001826000009,CTB
2418,5828,5829.000000000000000,55.945794999999997,-120.743437999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.689051582902000,-130.814001826000009,CTB
2419,823,824.000000000000000,55.945940000000000,-120.431100000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.883003470460000,-123.474326880999996,CTB
2420,564,565.000000000000000,55.946160999999996,-120.322856000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.942891229759000,-123.474326880999996,CTB
2421,4611,4612.000000000000000,55.946233999999997,-120.785629000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.661807560706000,-130.814001826000009,CTB
2422,565,566.000000000000000,55.946396999999997,-120.632716000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.761875714524000,-130.814001826000009,CTB
2423,4572,4573.000000000000000,55.946415999999999,-120.632705000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.761897284057000,-130.814001826000009,CTB
2424,5807,5808.000000000000000,55.946475999999997,-120.595652999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.784956035471000,-128.241186411000001,CTB
2425,816,817.000000000000000,55.946537999999997,-120.323770999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.942701017516000,-123.474326880999996,CTB
2426,4684,4685.000000000000000,55.946739000000001,-120.743426999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.689773225135000,-130.814001826000009,CTB
2427,716,717.000000000000000,55.946745000000000,-120.591508000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.787732955005000,-128.241186411000001,CTB
2428,4574,4575.000000000000000,55.946827999999996,-121.051242000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.489177522951000,-130.634409941999991,CTB
2429,4571,4572.000000000000000,55.946925000000000,-120.322867000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.943522440213000,-123.474326880999996,CTB
2430,656,657.000000000000000,55.946938000000003,-120.785566000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.662381549945000,-130.814001826000009,CTB
2431,815,816.000000000000000,55.947034000000002,-120.011337999999995,0,Montney Basin,26607264166.200000762939453,4,0,1.115435196030000,-123.470980783000002,CTB
2432,4610,4611.000000000000000,55.947318000000003,-120.808852999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.647448634297000,-130.814001826000009,CTB
2433,5784,5785.000000000000000,55.947460999999997,-120.631392000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.763546361122000,-130.814001826000009,CTB
2434,5797,5798.000000000000000,55.947715000000002,-120.784789000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.663477462546000,-130.814001826000009,CTB
2435,824,825.000000000000000,55.947865000000000,-120.743571000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.690531302538000,-130.814001826000009,CTB
2436,5783,5784.000000000000000,55.947946000000002,-120.322869999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.944372435368000,-123.474326880999996,CTB
2437,572,573.000000000000000,55.948087999999998,-121.051019999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.490278285256000,-130.634409941999991,CTB
2438,4635,4636.000000000000000,55.948185000000002,-120.595483000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.786403530277000,-128.241186411000001,CTB
2439,562,563.000000000000000,55.948341999999997,-121.129216999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.438717616223000,-134.641636019999993,CTB
2440,575,576.000000000000000,55.948608999999998,-120.401292999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.901670218318000,-123.474326880999996,CTB
2441,5852,5853.000000000000000,55.949005999999997,-120.323711000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.944792751681000,-123.474326880999996,CTB
2442,4740,4741.000000000000000,55.949089000000001,-121.004587000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.521276491382000,-130.634409941999991,CTB
2443,5889,5890.000000000000000,55.949247999999997,-121.050935999999993,0,Montney Basin,26607264166.200000762939453,4,0,0.491213289775000,-130.634409941999991,CTB
2444,5887,5888.000000000000000,55.949767999999999,-120.322845000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.945906014868000,-123.474326880999996,CTB
2445,1210,1211.000000000000000,55.949787999999998,-120.632609000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.764512078998000,-130.814001826000009,CTB
2446,4733,4734.000000000000000,55.949801999999998,-120.323868000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.945370126154000,-123.474326880999996,CTB
2447,6411,6412.000000000000000,55.949824000000000,-120.737889999999993,0,Montney Basin,26607264166.200000762939453,4,0,0.695727076277000,-130.814001826000009,CTB
2448,4835,4836.000000000000000,55.949843999999999,-120.632644999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.764530931976000,-130.814001826000009,CTB
2449,6266,6267.000000000000000,55.949950000000001,-121.004272999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.522134373601000,-130.634409941999991,CTB
2450,4839,4840.000000000000000,55.950373999999996,-121.051069999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.491980524202000,-130.634409941999991,CTB
2451,4834,4835.000000000000000,55.950547000000000,-120.322794000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.946583934242000,-123.474326880999996,CTB
2452,5888,5889.000000000000000,55.950730000000000,-120.737823000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.696456560679000,-130.814001826000009,CTB
2453,4787,4788.000000000000000,55.950744000000000,-120.782687999999993,0,Montney Basin,26607264166.200000762939453,4,0,0.667143142144000,-130.814001826000009,CTB
2454,6277,6278.000000000000000,55.950781999999997,-120.737761000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.696536439663000,-130.814001826000009,CTB
2455,1099,1100.000000000000000,55.950814000000001,-120.783107999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.666921606276000,-130.814001826000009,CTB
2456,937,938.000000000000000,55.950867000000002,-120.323497000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.946463107831000,-123.474326880999996,CTB
2457,954,955.000000000000000,55.950882999999997,-121.004583999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.522639876397000,-130.634409941999991,CTB
2458,1209,1210.000000000000000,55.951434999999996,-120.322880999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.947276658385000,-123.474326880999996,CTB
2459,4836,4837.000000000000000,55.951448999999997,-120.763780999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.680034431718000,-130.814001826000009,CTB
2460,1214,1215.000000000000000,55.951670000000000,-121.051185000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.492889141658000,-130.634409941999991,CTB
2461,4838,4839.000000000000000,55.951690999999997,-120.737789000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.697206102041000,-130.814001826000009,CTB
2462,1206,1207.000000000000000,55.951870999999997,-121.129454999999993,0,Montney Basin,26607264166.200000762939453,4,0,0.441061319295000,-134.641636019999993,CTB
2463,5854,5855.000000000000000,55.951920000000001,-121.004367000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.523568152237000,-130.634409941999991,CTB
2464,952,953.000000000000000,55.952283999999999,-120.403107000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.903735121485000,-123.474326880999996,CTB
2465,958,959.000000000000000,55.952404999999999,-120.977170999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.541647062810000,-130.634409941999991,CTB
2466,1205,1206.000000000000000,55.952466999999999,-120.817937000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.645408226457000,-130.814001826000009,CTB
2467,1213,1214.000000000000000,55.952483000000001,-120.737897000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.697734926237000,-130.814001826000009,CTB
2468,5923,5924.000000000000000,55.952499000000003,-120.818920000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.644789950906000,-130.814001826000009,CTB
2469,1363,1364.000000000000000,55.952578000000003,-120.760864999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.682794812694000,-130.814001826000009,CTB
2470,5995,5996.000000000000000,55.952646999999999,-120.323738000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.947814937910000,-123.474326880999996,CTB
2471,1722,1723.000000000000000,55.952782999999997,-121.005347000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.523584860476000,-130.634409941999991,CTB
2472,1494,1495.000000000000000,55.952855000000000,-120.597667999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.788718948728000,-128.241186411000001,CTB
2473,4964,4965.000000000000000,55.952891999999999,-120.597977999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.788556127304000,-128.241186411000001,CTB
2474,1720,1721.000000000000000,55.952902999999999,-120.849428000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.625215070989000,-130.634409941999991,CTB
2475,1721,1722.000000000000000,55.952902999999999,-120.849428000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.625215070989000,-130.634409941999991,CTB
2476,5926,5927.000000000000000,55.952992999999999,-121.051019999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.494000593309000,-130.634409941999991,CTB
2477,1366,1367.000000000000000,55.953037000000002,-120.424914000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.892335283182000,-123.474326880999996,CTB
2478,5924,5925.000000000000000,55.953262000000002,-120.322818999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.948834816392000,-123.474326880999996,CTB
2479,1367,1368.000000000000000,55.953451999999999,-120.737904999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.698463070848000,-130.814001826000009,CTB
2480,5951,5952.000000000000000,55.953512000000003,-120.758555000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.685011525796000,-130.814001826000009,CTB
2481,1711,1712.000000000000000,55.953516000000000,-120.454192000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.876586163144000,-123.474326880999996,CTB
2482,5047,5048.000000000000000,55.953637000000001,-120.323728000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.948646245262000,-123.474326880999996,CTB
2483,1359,1360.000000000000000,55.953685000000000,-120.476898000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.864124226898000,-128.241186411000001,CTB
2484,4904,4905.000000000000000,55.953716000000000,-120.974981000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.544068148835000,-130.634409941999991,CTB
