FID,FID_BCHFWe,Well_ID,LATITUDE,LONGITUDE,FID_Unconv,NAME,SHAPEAREA,OBJECTID,NEAR_FID,NEAR_DIST,NEAR_ANGLE,NEAR_FC,RASTERVALU
2766,5965,5966.000000000000000,55.982647000000000,-120.647717999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.779505605142000,-130.814001826000009,CTB,2321.7600098
2767,6481,6482.000000000000000,55.982683999999999,-120.647621000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.779597007791000,-130.814001826000009,CTB,2321.7600098
2768,1622,1623.000000000000000,55.982700000000001,-120.722696999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.730539024828000,-130.814001826000009,CTB,2391.8400879
2769,1422,1423.000000000000000,55.982807000000001,-120.423944000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.917702440480000,-123.474326880999996,CTB,2240.2700195
2770,1428,1429.000000000000000,55.982832000000002,-120.398841000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.931569186874000,-123.474326880999996,CTB,2221.7700195
2771,1412,1413.000000000000000,55.982866000000001,-120.322519999999997,0,Montney Basin,26607264166.200000762939453,4,0,0.973693408641000,-123.474326880999996,CTB,2219.1699219
2772,4936,4937.000000000000000,55.982982000000000,-120.295156000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.988883145723000,-123.474326880999996,CTB,2215.9699707
2773,1415,1416.000000000000000,55.983080000000001,-120.296734999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.988093972339000,-123.474326880999996,CTB,2215.9699707
2774,1423,1424.000000000000000,55.983125999999999,-120.577709999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.824847625977000,-128.241186411000001,CTB,2296.9799805
2775,5938,5939.000000000000000,55.983314000000000,-120.425348000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.917350951089000,-123.474326880999996,CTB,2240.2700195
2776,4997,4998.000000000000000,55.983350000000002,-120.646789999999996,0,Montney Basin,26607264166.200000762939453,4,0,0.780644206370000,-130.814001826000009,CTB,2321.7600098
2777,1608,1609.000000000000000,55.983511000000000,-120.646604999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.780886973893000,-130.814001826000009,CTB,2321.7600098
2778,4999,5000.000000000000000,55.983657999999998,-120.775008000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.697073311736000,-130.814001826000009,CTB,2399.5300293
2779,5939,5940.000000000000000,55.983680000000000,-121.179636000000002,0,Montney Basin,26607264166.200000762939453,4,0,0.428433221791000,-134.641636019999993,CTB,2443.7900391
2780,1528,1529.000000000000000,55.983696000000002,-121.177333000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.430062855710000,-134.641636019999993,CTB,2443.7900391
2781,1430,1431.000000000000000,55.983710000000002,-121.181847000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.426900963255000,-134.641636019999993,CTB,2443.7900391
2782,1615,1616.000000000000000,55.983735000000003,-120.776263000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.696311313058000,-130.814001826000009,CTB,2399.5300293
2783,1771,1772.000000000000000,55.983756999999997,-120.692677000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.750960239228000,-130.814001826000009,CTB,2365.8300781
2784,4935,4936.000000000000000,55.983775000000001,-120.322524000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.974449429331000,-123.474326880999996,CTB,2219.1699219
2785,5067,5068.000000000000000,55.983790999999997,-120.404207000000000,0,Montney Basin,26607264166.200000762939453,4,0,0.929409431898000,-123.474326880999996,CTB,2230.6799316
2786,1429,1430.000000000000000,55.983843999999998,-120.555252999999993,0,Montney Basin,26607264166.200000762939453,4,0,0.839311831702000,-128.241186411000001,CTB,2242.1899414
2787,1407,1408.000000000000000,55.984130999999998,-120.346393000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.961581116719000,-123.474326880999996,CTB,2154.7900391
2788,6003,6004.000000000000000,55.984326000000003,-120.691417000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.752214421571000,-130.814001826000009,CTB,2335.7299805
2789,1520,1521.000000000000000,55.984507000000001,-120.598937000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.812793337326000,-128.241186411000001,CTB,2265.6101074
2790,5934,5935.000000000000000,55.984521999999998,-120.322569999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.975047154808000,-123.474326880999996,CTB,2168.4399414
2791,1745,1746.000000000000000,55.984552000000001,-120.327785000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.972195776284000,-123.474326880999996,CTB,2168.4399414
2792,5935,5936.000000000000000,55.984591999999999,-120.293609000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.991079368331000,-123.474326880999996,CTB,2170.0900879
2793,5954,5955.000000000000000,55.984873000000000,-120.599187000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.812910452911000,-130.814001826000009,CTB,2265.6101074
2794,5073,5074.000000000000000,55.985214999999997,-120.690589000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.753428433616000,-130.814001826000009,CTB,2335.7299805
2795,343,344.000000000000000,55.985335999999997,-120.346428000000003,0,Montney Basin,26607264166.200000762939453,4,0,0.962566942330000,-123.474326880999996,CTB,2154.7900391
2796,252,253.000000000000000,55.985605000000000,-120.598122000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.814160182980000,-128.241186411000001,CTB,2265.6101074
2797,8,9.000000000000000,55.985641999999999,-120.405953999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.929989831121000,-123.474326880999996,CTB,2206.9899902
2798,4355,4356.000000000000000,55.985717000000001,-120.689393999999993,0,Montney Basin,26607264166.200000762939453,4,0,0.754589423627000,-130.814001826000009,CTB,2335.7299805
2799,6454,6455.000000000000000,55.985948999999998,-120.649163000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.781060215413000,-130.814001826000009,CTB,2289.4799805
2800,328,329.000000000000000,55.986038999999998,-120.556265999999994,0,Montney Basin,26607264166.200000762939453,4,0,0.840408791591000,-128.241186411000001,CTB,2242.1899414
2801,28,29.000000000000000,55.986063000000001,-120.325710000000001,0,Montney Basin,26607264166.200000762939453,4,0,0.974600645134000,-123.474326880999996,CTB,2168.4399414
2802,6380,6381.000000000000000,55.986069000000001,-120.649236999999999,0,Montney Basin,26607264166.200000762939453,4,0,0.781102668843000,-130.814001826000009,CTB,2289.4799805
2803,4481,4482.000000000000000,55.986139999999999,-120.322534000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.976416638362000,-123.474326880999996,CTB,2168.4399414
2804,4417,4418.000000000000000,55.986336999999999,-120.597082999999998,0,Montney Basin,26607264166.200000762939453,4,0,0.815378217769000,-128.241186411000001,CTB,2265.6101074
2805,4,5.000000000000000,55.986339000000001,-120.688646000000006,0,Montney Basin,26607264166.200000762939453,4,0,0.755549072188000,-130.814001826000009,CTB,2335.7299805
2806,5685,5686.000000000000000,55.986486999999997,-120.688641000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.755664351848000,-130.814001826000009,CTB,2335.7299805
2807,6524,6525.000000000000000,55.986507000000003,-120.648171000000005,0,Montney Basin,26607264166.200000762939453,4,0,0.782130906272000,-130.814001826000009,CTB,2289.4799805
2808,6213,6214.000000000000000,55.986733000000001,-120.647735999999995,0,Montney Basin,26607264166.200000762939453,4,0,0.782586269488000,-130.814001826000009,CTB,2289.4799805
2809,27,28.000000000000000,55.986832999999997,-120.011640999999997,0,Montney Basin,26607264166.200000762939453,4,0,1.148467030320000,-123.470980783000002,CTB,2059.0400391
2810,157,158.000000000000000,55.986846999999997,-120.597193000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.815707735416000,-130.814001826000009,CTB,2265.6101074
2811,158,159.000000000000000,55.986846999999997,-120.597193000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.815707735416000,-130.814001826000009,CTB,2265.6101074
2812,4357,4358.000000000000000,55.986882999999999,-120.404284000000004,0,Montney Basin,26607264166.200000762939453,4,0,0.931946100917000,-123.474326880999996,CTB,2206.9899902
