FID,FID_BCHFWe,Well_ID,LATITUDE,LONGITUDE,FID_Unconv,NAME,SHAPEAREA,OBJECTID,NEAR_FID,NEAR_DIST,NEAR_ANGLE,NEAR_FC,RASTERVALU
1099,4844,4845.000000000000000,55.701982000000001,-120.117779999999996,0,Montney Basin,26607264166.200000762939453,4,10,0.017322374700300,30.335906308900000,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",36.3306007
1100,1223,1224.000000000000000,55.702185999999998,-120.094511999999995,0,Montney Basin,26607264166.200000762939453,4,10,0.002654751065030,-147.714525414999997,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",36.1866989
1101,1036,1037.000000000000000,55.702309000000000,-120.542987999999994,0,Montney Basin,26607264166.200000762939453,4,11,0.061893584067400,-118.537897252999997,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.8424988
1102,4770,4771.000000000000000,55.702475000000000,-120.542919999999995,0,Montney Basin,26607264166.200000762939453,4,11,0.062071901600800,-118.537897252999997,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.8424988
1103,1044,1045.000000000000000,55.702649000000001,-120.775206999999995,0,Montney Basin,26607264166.200000762939453,4,3,0.053853304633200,122.611589871999996,"Structural Low - Davies 1997, 2018",41.9686012
1104,1218,1219.000000000000000,55.702872999999997,-120.505172000000002,0,Montney Basin,26607264166.200000762939453,4,11,0.080260665045300,-117.995338597000000,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.6192017
1105,4792,4793.000000000000000,55.702885999999999,-120.551475999999994,0,Montney Basin,26607264166.200000762939453,4,11,0.058343081354900,-118.719216692000003,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9480019
1106,1116,1117.000000000000000,55.702942999999998,-120.551422000000002,0,Montney Basin,26607264166.200000762939453,4,11,0.058419017456500,-118.719216692000003,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9480019
1107,1391,1392.000000000000000,55.705241999999998,-120.094854999999995,0,Montney Basin,26607264166.200000762939453,4,10,0.003997105664460,-147.714525414999997,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",36.1866989
1108,4995,4996.000000000000000,55.705421000000001,-120.546288000000004,0,Montney Basin,26607264166.200000762939453,4,11,0.063050938371300,-118.537897252999997,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9480019
1109,1599,1600.000000000000000,55.705696000000003,-120.546633000000000,0,Montney Basin,26607264166.200000762939453,4,11,0.063127705955200,-118.537897252999997,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9480019
1110,1402,1403.000000000000000,55.705916000000002,-120.636861999999994,0,Montney Basin,26607264166.200000762939453,4,11,0.018282141482900,-121.938924435999994,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.4149017
1111,1398,1399.000000000000000,55.705984000000001,-120.296643000000003,0,Montney Basin,26607264166.200000762939453,4,13,0.149469979151000,-91.966490340799993,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",39.7271004
1112,1377,1378.000000000000000,55.706389999999999,-120.502210000000005,0,Montney Basin,26607264166.200000762939453,4,11,0.084756488042500,-117.995338597000000,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.6192017
1113,4920,4921.000000000000000,55.706727999999998,-120.502433999999994,0,Montney Basin,26607264166.200000762939453,4,11,0.084949791698800,-117.995338597000000,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.6192017
1114,1394,1395.000000000000000,55.706885000000000,-120.893485999999996,0,Montney Basin,26607264166.200000762939453,4,3,0.007012458776930,-65.898720082899999,"Structural Low - Davies 1997, 2018",42.6175003
1115,1401,1402.000000000000000,55.707608999999998,-120.323856000000006,0,Montney Basin,26607264166.200000762939453,4,13,0.150285021991000,-91.504435174799994,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",39.8609009
1116,1513,1514.000000000000000,55.708156000000002,-120.629689999999997,0,Montney Basin,26607264166.200000762939453,4,11,0.023949081439200,-121.495331542000002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.3291016
1117,4926,4927.000000000000000,55.708368000000000,-120.094584999999995,0,Montney Basin,26607264166.200000762939453,4,10,0.005862287295520,-148.843770444000000,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",36.1866989
1118,1382,1383.000000000000000,55.708426000000003,-120.222391000000002,0,Montney Basin,26607264166.200000762939453,4,10,0.103866138787000,31.589341960599999,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.1759987
1119,1598,1599.000000000000000,55.708437000000004,-120.233828000000003,0,Montney Basin,26607264166.200000762939453,4,10,0.113609073702000,31.505679159100001,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.3114014
1120,1593,1594.000000000000000,55.708542999999999,-120.209923000000003,0,Montney Basin,26607264166.200000762939453,4,10,0.093186083676100,31.640876516799999,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.1759987
1121,1504,1505.000000000000000,55.708570000000002,-120.212675000000004,0,Montney Basin,26607264166.200000762939453,4,10,0.095514842807700,31.640876516700001,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.1759987
1122,1732,1733.000000000000000,55.708607000000001,-120.227484000000004,0,Montney Basin,26607264166.200000762939453,4,10,0.108111413959000,31.505679159100001,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.3114014
1123,468,469.000000000000000,55.709017000000003,-120.895177000000004,0,Montney Basin,26607264166.200000762939453,4,3,0.009649123085510,-65.898720082799997,"Structural Low - Davies 1997, 2018",42.6175003
1124,5708,5709.000000000000000,55.709032999999998,-120.204830000000001,0,Montney Basin,26607264166.200000762939453,4,10,0.088593092630200,31.640876516700001,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.0387001
1125,243,244.000000000000000,55.709519000000000,-120.050782999999996,0,Montney Basin,26607264166.200000762939453,4,10,0.042595503118800,-140.345555840999992,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",33.9382019
1126,244,245.000000000000000,55.709899999999998,-120.207800000000006,0,Montney Basin,26607264166.200000762939453,4,10,0.090666788219100,31.640876516799999,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.1759987
1127,236,237.000000000000000,55.709974000000003,-120.623644999999996,0,Montney Basin,26607264166.200000762939453,4,11,0.028654060394700,-121.080119937999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.3291016
1128,478,479.000000000000000,55.710104999999999,-120.247039999999998,0,Montney Basin,26607264166.200000762939453,4,10,0.124015786618000,31.241493151200000,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.4449997
1129,4415,4416.000000000000000,55.710577000000001,-120.203461000000004,0,Montney Basin,26607264166.200000762939453,4,10,0.086617618283000,31.640876516799999,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.0387001
1130,4444,4445.000000000000000,55.710965000000002,-120.573094999999995,0,Montney Basin,26607264166.200000762939453,4,11,0.054944436123900,-119.411185232999998,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.0494003
1131,150,151.000000000000000,55.711131999999999,-120.202074999999994,0,Montney Basin,26607264166.200000762939453,4,10,0.085146493829100,31.640876516799999,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.0387001
1132,4410,4411.000000000000000,55.711351999999998,-120.616777999999996,0,Montney Basin,26607264166.200000762939453,4,11,0.033379237297500,-121.080119937999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.3291016
1133,246,247.000000000000000,55.711435000000002,-120.802954999999997,0,Montney Basin,26607264166.200000762939453,4,3,0.031497935510100,122.611589871999996,"Structural Low - Davies 1997, 2018",42.1358986
1134,477,478.000000000000000,55.711449000000002,-120.094577000000001,0,Montney Basin,26607264166.200000762939453,4,10,0.007463160858050,-148.843770444000000,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",36.1866989
1135,133,134.000000000000000,55.711644000000000,-120.618150999999997,0,Montney Basin,26607264166.200000762939453,4,11,0.032920527306200,-121.080119937999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.3291016
1136,869,870.000000000000000,55.712694999999997,-120.691894000000005,0,Montney Basin,26607264166.200000762939453,4,11,0.007435409252420,52.302073671400002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.6562004
1137,598,599.000000000000000,55.712775000000001,-120.326632000000004,0,Montney Basin,26607264166.200000762939453,4,13,0.155376359228000,-91.504435174799994,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",39.8609009
1138,604,605.000000000000000,55.712913999999998,-120.297252999999998,0,Montney Basin,26607264166.200000762939453,4,13,0.156374965700000,-91.966490340799993,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",39.7271004
1139,740,741.000000000000000,55.713023999999997,-120.568881000000005,0,Montney Basin,26607264166.200000762939453,4,11,0.058799666850800,-119.155538937000003,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.0494003
1140,874,875.000000000000000,55.713514000000004,-120.199920000000006,0,Montney Basin,26607264166.200000762939453,4,10,0.082062246824300,31.640876516799999,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.0387001
1141,735,736.000000000000000,55.714075000000001,-120.621300000000005,0,Montney Basin,26607264166.200000762939453,4,11,0.033376920371300,-121.080119937999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.3562012
1142,855,856.000000000000000,55.714509999999997,-120.612802000000002,0,Montney Basin,26607264166.200000762939453,4,11,0.038136245732600,-120.692728086000002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.2669983
1143,616,617.000000000000000,55.714576999999998,-120.560310000000001,0,Montney Basin,26607264166.200000762939453,4,11,0.064327563569000,-118.924995577999994,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9730988
1144,745,746.000000000000000,55.714606000000003,-120.983774999999994,0,Montney Basin,26607264166.200000762939453,4,8,0.004004532233550,-142.156619062999994,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",43.3782997
1145,614,615.000000000000000,55.714941000000003,-120.094600000000000,0,Montney Basin,26607264166.200000762939453,4,10,0.009228985194280,-149.664093691000005,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",36.1282005
1146,858,859.000000000000000,55.714956999999998,-120.281874000000002,0,Montney Basin,26607264166.200000762939453,4,10,0.151382844633000,30.600472187600001,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",39.5532990
1147,615,616.000000000000000,55.715218999999998,-120.247125999999994,0,Montney Basin,26607264166.200000762939453,4,10,0.121436958374000,31.241493151200000,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.4631996
1148,863,864.000000000000000,55.715318000000003,-120.563547999999997,0,Montney Basin,26607264166.200000762939453,4,11,0.063401160253500,-119.155538937000003,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.0755005
1149,748,749.000000000000000,55.715491000000000,-120.490874000000005,0,Montney Basin,26607264166.200000762939453,4,11,0.098113165512700,-117.983253794999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.5199013
1150,1050,1051.000000000000000,55.717736000000002,-120.599547000000001,0,Montney Basin,26607264166.200000762939453,4,11,0.047660851434900,-120.332624069999994,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.2669983
1151,1248,1249.000000000000000,55.717834000000003,-120.094560000000001,0,Montney Basin,26607264166.200000762939453,4,10,0.010724671823000,-149.664093691000005,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",36.1282005
1152,4362,4363.000000000000000,55.718111999999998,-120.460076999999998,0,Montney Basin,26607264166.200000762939453,4,11,0.114879232978000,-117.975378438000007,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.3967018
1153,1250,1251.000000000000000,55.718454999999999,-120.560345999999996,0,Montney Basin,26607264166.200000762939453,4,11,0.067700660761600,-119.155538937000003,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9730988
1154,1733,1734.000000000000000,55.718454999999999,-120.560345999999996,0,Montney Basin,26607264166.200000762939453,4,11,0.067700660761600,-119.155538937000003,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9730988
1155,1249,1250.000000000000000,55.718795000000000,-120.247147999999996,0,Montney Basin,26607264166.200000762939453,4,10,0.119605837076000,31.060654337500001,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.4631996
1156,4776,4777.000000000000000,55.718848000000001,-120.490076999999999,0,Montney Basin,26607264166.200000762939453,4,11,0.101451644230000,-117.983253794999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.5199013
1157,4856,4857.000000000000000,55.718851999999998,-120.560236000000003,0,Montney Basin,26607264166.200000762939453,4,11,0.068100951050800,-119.155538937000003,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9730988
1158,5897,5898.000000000000000,55.719043999999997,-120.560441999999995,0,Montney Basin,26607264166.200000762939453,4,11,0.068168265206500,-119.155538937000003,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9730988
1159,1057,1058.000000000000000,55.719172999999998,-120.491207000000003,0,Montney Basin,26607264166.200000762939453,4,11,0.101208435550000,-117.983253794999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.5199013
1160,977,978.000000000000000,55.719285999999997,-120.592753999999999,0,Montney Basin,26607264166.200000762939453,4,11,0.052428332918000,-119.999306669999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.1735001
1161,23,24.000000000000000,55.719925000000003,-120.460088999999996,0,Montney Basin,26607264166.200000762939453,4,11,0.116474753475000,-117.975378438000007,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.3967018
1162,1421,1422.000000000000000,55.720198000000003,-120.554636000000002,0,Montney Basin,26607264166.200000762939453,4,11,0.071991675135900,-118.924995577999994,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9730988
1163,1744,1745.000000000000000,55.720663999999999,-120.617320000000007,0,Montney Basin,26607264166.200000762939453,4,11,0.041074664814200,-121.080119937999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.3562012
1164,1747,1748.000000000000000,55.720717000000000,-120.281720000000007,0,Montney Basin,26607264166.200000762939453,4,10,0.148325181425000,30.320639436400000,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",39.5532990
1165,1420,1421.000000000000000,55.720799000000000,-120.247608999999997,0,Montney Basin,26607264166.200000762939453,4,10,0.118966733857000,31.060654337500001,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.4631996
1166,5076,5077.000000000000000,55.720861999999997,-120.486414999999994,0,Montney Basin,26607264166.200000762939453,4,11,0.104948436714000,-117.983253794999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.5199013
1167,1419,1420.000000000000000,55.720968999999997,-120.094570000000004,0,Montney Basin,26607264166.200000762939453,4,10,0.012291798840900,-150.165415848000009,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",36.1282005
1168,1773,1774.000000000000000,55.721131000000000,-120.487909000000002,0,Montney Basin,26607264166.200000762939453,4,11,0.104484981581000,-117.983253794999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.5199013
1169,5061,5062.000000000000000,55.721614000000002,-120.460122999999996,0,Montney Basin,26607264166.200000762939453,4,11,0.117950443437000,-117.975378438000007,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.3967018
1170,4939,4940.000000000000000,55.721732000000003,-120.557905000000005,0,Montney Basin,26607264166.200000762939453,4,11,0.071751677722100,-119.155538937000003,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9730988
1171,1752,1753.000000000000000,55.722200999999998,-120.717831000000004,0,Montney Basin,26607264166.200000762939453,4,11,0.016079698469200,50.977085267400000,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.7556000
1172,1748,1749.000000000000000,55.722749000000000,-120.590798000000007,0,Montney Basin,26607264166.200000762939453,4,11,0.056405379345400,-119.999306669999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.1735001
1173,1743,1744.000000000000000,55.723357999999998,-120.460043999999996,0,Montney Basin,26607264166.200000762939453,4,11,0.119527714015000,-117.975378438000007,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.3967018
1174,4447,4448.000000000000000,55.723728999999999,-120.553448000000003,0,Montney Basin,26607264166.200000762939453,4,11,0.075656788774800,-118.924995577999994,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9730988
1175,254,255.000000000000000,55.723995000000002,-120.626402999999996,0,Montney Basin,26607264166.200000762939453,4,11,0.039157174296400,-121.938924435999994,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.3562012
1176,324,325.000000000000000,55.724718000000003,-120.349119999999999,0,Montney Basin,26607264166.200000762939453,4,13,0.167695589283000,-87.084381531800005,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",39.9654007
1177,973,974.000000000000000,55.724981000000000,-120.460166000000001,0,Montney Basin,26607264166.200000762939453,4,11,0.120903836022000,-117.975378438000007,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.3967018
1178,330,331.000000000000000,55.725172999999998,-120.094616000000002,0,Montney Basin,26607264166.200000762939453,4,10,0.014343375599000,-150.165415848000009,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",36.1282005
1179,24,25.000000000000000,55.725327000000000,-120.617921999999993,0,Montney Basin,26607264166.200000762939453,4,11,0.044738442206300,-121.495331542000002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.3562012
1180,13,14.000000000000000,55.726075999999999,-120.253630999999999,0,Montney Basin,26607264166.200000762939453,4,10,0.121420247018000,30.847057772399999,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.4631996
1181,163,164.000000000000000,55.726360999999997,-120.619810999999999,0,Montney Basin,26607264166.200000762939453,4,11,0.044633247603100,-121.495331542000002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.3562012
1182,249,250.000000000000000,55.726863999999999,-120.549997000000005,0,Montney Basin,26607264166.200000762939453,4,11,0.080069834212000,-118.924995577999994,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9730988
1183,4618,4619.000000000000000,55.726886000000000,-120.365229999999997,0,Montney Basin,26607264166.200000762939453,4,11,0.166717387139000,-117.146464656999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.0979004
1184,5720,5721.000000000000000,55.727156999999998,-120.550545999999997,0,Montney Basin,26607264166.200000762939453,4,11,0.080060751839100,-118.924995577999994,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9730988
1185,692,693.000000000000000,55.727452000000000,-120.623069000000001,0,Montney Basin,26607264166.200000762939453,4,11,0.043854563590900,-121.938924435999994,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.3562012
1186,496,497.000000000000000,55.728434000000000,-120.094634999999997,0,Montney Basin,26607264166.200000762939453,4,10,0.015944423722400,-150.341797834000005,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",36.1282005
1187,679,680.000000000000000,55.728619000000002,-120.362280999999996,0,Montney Basin,26607264166.200000762939453,4,11,0.169605015657000,-117.146464656999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.0979004
1188,760,761.000000000000000,55.728960999999998,-120.564822000000007,0,Montney Basin,26607264166.200000762939453,4,11,0.074683728673200,-119.411185232999998,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.0755005
1189,4649,4650.000000000000000,55.729328000000002,-120.562815000000001,0,Montney Basin,26607264166.200000762939453,4,11,0.075989014125300,-119.411185232999998,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.0755005
1190,677,678.000000000000000,55.729343000000000,-120.338899999999995,0,Montney Basin,26607264166.200000762939453,4,13,0.171878304755000,-88.870884759500001,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",39.9654007
1191,765,766.000000000000000,55.729852999999999,-120.617902999999998,0,Montney Basin,26607264166.200000762939453,4,11,0.048607610416200,-121.495331542000002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.3562012
1192,4624,4625.000000000000000,55.729995000000002,-120.619268000000005,0,Montney Basin,26607264166.200000762939453,4,11,0.048015575656800,-121.495331542000002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.3562012
1193,505,506.000000000000000,55.730235000000000,-120.608680000000007,0,Montney Basin,26607264166.200000762939453,4,11,0.053731992668500,-121.080119937999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.2669983
1194,1139,1140.000000000000000,55.730516999999999,-120.557817000000000,0,Montney Basin,26607264166.200000762939453,4,11,0.079466493672100,-119.155538937000003,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9730988
1195,1150,1151.000000000000000,55.730772999999999,-120.920562000000004,0,Montney Basin,26607264166.200000762939453,4,3,0.039874531365700,-65.898720082899999,"Structural Low - Davies 1997, 2018",42.8981018
1196,1151,1152.000000000000000,55.730772999999999,-120.920562000000004,0,Montney Basin,26607264166.200000762939453,4,3,0.039874531365700,-65.898720082899999,"Structural Low - Davies 1997, 2018",42.8981018
1197,1130,1131.000000000000000,55.730797000000003,-120.663537000000005,0,Montney Basin,26607264166.200000762939453,4,11,0.024046233773500,-126.340656480000007,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.5233002
1198,4803,4804.000000000000000,55.731116000000000,-120.556742999999997,0,Montney Basin,26607264166.200000762939453,4,11,0.080512834215100,-119.155538937000003,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9730988
1199,4706,4707.000000000000000,55.731240999999997,-120.251639999999995,0,Montney Basin,26607264166.200000762939453,4,10,0.117069951099000,30.600472187600001,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.4631996
1200,1138,1139.000000000000000,55.731484000000002,-120.094703999999993,0,Montney Basin,26607264166.200000762939453,4,10,0.017393679051700,-150.341797834000005,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",36.1282005
1201,892,893.000000000000000,55.731605999999999,-120.255330000000001,0,Montney Basin,26607264166.200000762939453,4,10,0.120060270993000,30.600472187600001,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.4835014
1202,5836,5837.000000000000000,55.731951000000002,-120.250715000000000,0,Montney Basin,26607264166.200000762939453,4,10,0.115912344163000,30.600472187600001,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.4835014
1203,879,880.000000000000000,55.732382999999999,-120.665676000000005,0,Montney Basin,26607264166.200000762939453,4,11,0.024056230332500,-126.340656480000007,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.5476990
1204,1067,1068.000000000000000,55.732551999999998,-120.603461999999993,0,Montney Basin,26607264166.200000762939453,4,11,0.058410099117400,-121.080119937999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.2934990
1205,880,881.000000000000000,55.733141000000003,-120.980089000000007,0,Montney Basin,26607264166.200000762939453,4,8,0.018274883837900,-142.256797895999995,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",43.4855003
1206,4798,4799.000000000000000,55.733803999999999,-120.658469999999994,0,Montney Basin,26607264166.200000762939453,4,11,0.029471024037100,-126.340656480000007,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.5476990
1207,1266,1267.000000000000000,55.734582000000003,-120.094626000000005,0,Montney Basin,26607264166.200000762939453,4,10,0.018997082105400,-150.191154321999988,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",36.0709000
1208,4545,4546.000000000000000,55.734884000000001,-120.623227000000000,0,Montney Basin,26607264166.200000762939453,4,11,0.050077867267000,-121.938924435999994,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.3824997
1209,1268,1269.000000000000000,55.735053999999998,-120.555304000000007,0,Montney Basin,26607264166.200000762939453,4,11,0.084652946236800,-119.155538937000003,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.9976006
1210,1541,1542.000000000000000,55.735469000000002,-120.595157999999998,0,Montney Basin,26607264166.200000762939453,4,11,0.065165341094700,-120.692728086000002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.1997986
1211,1267,1268.000000000000000,55.735967000000002,-120.246267000000003,0,Montney Basin,26607264166.200000762939453,4,10,0.110039443474000,30.600472187600001,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.4835014
1212,1636,1637.000000000000000,55.735976000000001,-120.201549999999997,0,Montney Basin,26607264166.200000762939453,4,10,0.071707664819200,31.389777044799999,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.0393982
1213,5015,5016.000000000000000,55.735990999999999,-120.591623999999996,0,Montney Basin,26607264166.200000762939453,4,11,0.067418090788000,-120.692728086000002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.1997986
1214,1537,1538.000000000000000,55.736092999999997,-120.231645000000000,0,Montney Basin,26607264166.200000762939453,4,10,0.097408208860200,30.847057772399999,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",37.3386002
1215,1649,1650.000000000000000,55.736438999999997,-120.592668000000003,0,Montney Basin,26607264166.200000762939453,4,11,0.067270440763200,-120.692728086000002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.1997986
1216,1444,1445.000000000000000,55.736535000000003,-120.602422000000004,0,Montney Basin,26607264166.200000762939453,4,11,0.062358210199200,-121.080119937999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.2934990
1217,1643,1644.000000000000000,55.736535000000003,-120.540312999999998,0,Montney Basin,26607264166.200000762939453,4,11,0.093216769947300,-118.719216692000003,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",40.8891983
1218,5942,5943.000000000000000,55.736545000000000,-120.605479000000003,0,Montney Basin,26607264166.200000762939453,4,11,0.060788640608800,-121.080119937999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.2934990
1219,4946,4947.000000000000000,55.736559999999997,-120.602373000000000,0,Montney Basin,26607264166.200000762939453,4,11,0.062404916929300,-121.080119937999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.2934990
1220,1629,1630.000000000000000,55.736891999999997,-120.644204999999999,0,Montney Basin,26607264166.200000762939453,4,11,0.040228019631100,-124.639220350000002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.4669991
1221,1630,1631.000000000000000,55.736891999999997,-120.644204999999999,0,Montney Basin,26607264166.200000762939453,4,11,0.040228019631100,-124.639220350000002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.4669991
1222,1631,1632.000000000000000,55.736891999999997,-120.644204999999999,0,Montney Basin,26607264166.200000762939453,4,11,0.040228019631100,-124.639220350000002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.4669991
1223,5001,5002.000000000000000,55.736899999999999,-120.644705000000002,0,Montney Basin,26607264166.200000762939453,4,11,0.039950398076500,-124.639220350000002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.4669991
1224,6293,6294.000000000000000,55.737054000000001,-120.604731999999998,0,Montney Basin,26607264166.200000762939453,4,11,0.061610200191900,-121.080119937999996,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.2934990
1225,5972,5973.000000000000000,55.737659000000001,-120.591965999999999,0,Montney Basin,26607264166.200000762939453,4,11,0.068677864094200,-120.692728086000002,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",41.1997986
1226,4493,4494.000000000000000,55.737723000000003,-120.094611999999998,0,Montney Basin,26607264166.200000762939453,4,10,0.020570645743400,-150.191154321999988,"Faults - Davies 2018 after Berger 2009, from Enlighten Geosci",36.0709000
