FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
112,1763,0,-120.488829777999996,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.6348991
113,1764,0,-120.466371895999998,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.5965996
114,1765,0,-120.443914014000001,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.5575981
115,1766,0,-120.421456132000003,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.5181007
116,1767,0,-120.398998250000005,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.4373016
117,1768,0,-120.376540367999993,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.5653992
118,1769,0,-120.354082485999996,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.5265999
119,1770,0,-120.331624603999998,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.4874001
120,1771,0,-120.309166720999997,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.4076996
121,1772,0,-120.286708838999999,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.3674011
122,1773,0,-120.264250957000002,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.3265991
123,1774,0,-120.241793075000004,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.2439995
124,1775,0,-120.219335193000006,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.3847008
125,1776,0,-120.196877310999994,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.3422012
126,1777,0,-120.174419428999997,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.2990990
127,1778,0,-120.151961546999999,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.1924019
128,1779,0,-120.129503665000001,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.1538010
129,1780,0,-120.107045782000000,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,38.1141014
130,1781,0,-120.084587900000002,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,37.6099014
131,1782,0,-120.062130018000005,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,37.5741005
132,1783,0,-120.039672135999993,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,37.5533981
133,1784,0,-120.017214253999995,55.072359406799997,0,Montney Basin,26607264166.200000762939453,4,37.5304985
134,1925,0,-120.533745542000005,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,40.5171013
135,1926,0,-120.511287659999994,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,40.2515984
136,1927,0,-120.488829777999996,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,40.0458984
137,1928,0,-120.466371895999998,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,38.6348000
138,1929,0,-120.443914014000001,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,38.5959015
139,1930,0,-120.421456132000003,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,38.5564995
140,1931,0,-120.398998250000005,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,38.4758987
141,1932,0,-120.376540367999993,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,38.4350014
142,1933,0,-120.354082485999996,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,38.3936005
143,1934,0,-120.331624603999998,55.085215409600004,0,Montney Basin,26607264166.200000762939453,4,38.5225983
