FID,FID_Fish4,Id,POINT_X,POINT_Y,FID_Unconv,NAME,SHAPEAREA,OBJECTID,RASTERVALU
198,2266,0,-120.241793075000004,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,52040.3007813
199,2267,0,-120.219335193000006,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,55102.6992188
200,2268,0,-120.196877310999994,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,62008.6015625
201,2269,0,-120.174419428999997,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,60281.6015625
202,2270,0,-120.151961546999999,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,54276.0000000
203,2271,0,-120.129503665000001,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,50361.3007813
204,2272,0,-120.107045782000000,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,48384.5000000
205,2273,0,-120.084587900000002,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,47672.0000000
206,2274,0,-120.062130018000005,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,47003.6992188
207,2275,0,-120.039672135999993,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,46434.1015625
208,2276,0,-120.017214253999995,55.110915021600000,0,Montney Basin,26607264166.200000762939453,4,45749.3007813
209,2414,0,-120.601119189000002,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,48379.5000000
210,2415,0,-120.578661307000004,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,46866.3984375
211,2416,0,-120.556203425000007,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,46467.1015625
212,2417,0,-120.533745542000005,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,48601.3984375
213,2418,0,-120.511287659999994,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,49039.3007813
214,2419,0,-120.488829777999996,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,48144.5000000
215,2420,0,-120.466371895999998,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,48541.3984375
216,2421,0,-120.443914014000001,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,48529.5000000
217,2422,0,-120.421456132000003,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,48139.5000000
218,2423,0,-120.398998250000005,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,47324.8984375
219,2424,0,-120.376540367999993,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,46258.8007813
220,2425,0,-120.354082485999996,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,45610.0000000
221,2426,0,-120.331624603999998,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,45392.6015625
222,2427,0,-120.309166720999997,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,45645.5000000
223,2428,0,-120.286708838999999,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,46289.3007813
224,2429,0,-120.264250957000002,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,47078.3007813
225,2430,0,-120.241793075000004,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,47958.6015625
226,2431,0,-120.219335193000006,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,50251.3984375
227,2432,0,-120.196877310999994,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,56941.6015625
228,2433,0,-120.174419428999997,55.123758632099999,0,Montney Basin,26607264166.200000762939453,4,56509.6992188
